Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
175,3,0,0,0.2,0.8,3,0,0.036867704608074,-0.211976111356432,-0.792150709494359,0,0,0,0,0.036867704608074,-0.011976111356432,0.007849290505641,0,0,0,0
176,3,0,0,0.2,0.8,3,0,0.002912065102697,-0.221197720458165,-0.807697525024669,0,0,0,0,0.002912065102697,-0.021197720458165,-0.007697525024669,0,0,0,0
177,3,0,0,0.2,0.8,3,0,-0.015596275999492,-0.1942644631156,-0.812299610495791,0,0,0,0,-0.015596275999492,0.0057355368844,-0.012299610495791,0,0,0,0
178,3,0,0,0.2,0.8,3,0,0.000309838807075,-0.194136118523885,-0.790643347363337,0,0,0,0,0.000309838807075,0.005863881476115,0.009356652636664,0,0,0,0
179,3,0,0,0.2,0.8,3,0,0.020309647174901,-0.214171820495266,-0.789318649300343,0,0,0,0,0.020309647174901,-0.014171820495266,0.010681350699657,0,0,0,0
180,3,0,0,0.2,0.8,3,0,-0.009561125279527,-0.194859876114586,-0.813235104112235,0,0,0,0,-0.009561125279527,0.005140123885414,-0.013235104112235,0,0,0,0
181,3,0,0,0.2,0.8,3,0,-0.014541231642085,-0.18640633005065,-0.79772696878195,0,0,0,0,-0.014541231642085,0.01359366994935,0.00227303121805,0,0,0,0
182,3,0,0,0.2,0.8,3,0,0.010182114029782,-0.224336293813702,-0.772400322960883,0,0,0,0,0.010182114029782,-0.024336293813702,0.027599677039118,0,0,0,0
183,3,0,0,0.2,0.8,3,0,0.002667605682899,-0.212534254469563,-0.788195115414793,0,0,0,0,0.002667605682899,-0.012534254469563,0.011804884585207,0,0,0,0
184,3,0,0,0.2,0.8,3,0,-0.018370159836075,-0.170527691090017,-0.81871472228181,0,0,0,0,-0.018370159836075,0.029472308909984,-0.01871472228181,0,0,0,0
185,3,0,0,0.2,0.8,3,0,0.010410763428947,-0.196216215632571,-0.780544899896268,0,0,0,0,0.010410763428947,0.003783784367429,0.019455100103732,0,0,0,0
186,3,0,0,0.2,0.8,3,0,-0.00697333086955,-0.194544819645686,-0.793884845621276,0,0,0,0,-0.00697333086955,0.005455180354314,0.006115154378724,0,0,0,0
187,3,0,0,0.2,0.8,3,0,-0.041491855265989,-0.167272363612916,-0.812474525197445,0,0,0,0,-0.041491855265989,0.032727636387084,-0.012474525197445,0,0,0,0
188,3,0,0,0.2,0.8,4,1,0.942914683641692,-0.261934876360649,-0.537529075423498,0.667562621490511,0,-0.954295203241947,0,0.942914683641692,-0.061934876360649,0.262470924576502,0.667562621490511,0,0.954295203241947,0
189,3,0,0,0.2,0.8,3,0,-0.032285024859275,-0.196674615580189,-0.791993142277115,0,0,0,0,-0.032285024859275,0.003325384419811,0.008006857722885,0,0,0,0
190,3,0,0,0.2,0.8,3,0,-0.008545239394197,-0.184751240406762,-0.80750406542257,0,0,0,0,-0.008545239394197,0.015248759593238,-0.00750406542257,0,0,0,0
191,3,0,0,0.2,0.8,3,0,-0.015750876459492,-0.181016386246055,-0.793191901895848,0,0,0,0,-0.015750876459492,0.018983613753945,0.006808098104152,0,0,0,0
192,3,0,0,0.2,0.8,3,0,-0.012259889015258,-0.181739616136722,-0.808872063781054,0,0,0,0,-0.012259889015258,0.018260383863278,-0.008872063781054,0,0,0,0
193,3,0,0,0.2,0.8,3,0,0.005268170671618,-0.197287669002105,-0.77252299295799,0,0,0,0,0.005268170671618,0.002712330997895,0.02747700704201,0,0,0,0
194,3,0,0,0.2,0.8,3,0,0.021616247827243,-0.171505472608196,-0.743927886442779,0,0,0,0,0.021616247827243,0.028494527391804,0.056072113557222,0,0,0,0
195,3,0,0,0.2,0.8,3,0,0.021530042155519,-0.210047420741034,-0.783236920699868,0,0,0,0,0.021530042155519,-0.010047420741034,0.016763079300132,0,0,0,0
196,3,0,0,0.2,0.8,3,0,-0.021487323491376,-0.158004321436875,-0.80972882468117,0,0,0,0,-0.021487323491376,0.041995678563125,-0.00972882468117,0,0,0,0
197,3,0,0,0.2,0.8,3,0,-0.033509128638421,-0.186080349725742,-0.806469653700681,0,0,0,0,-0.033509128638421,0.013919650274258,-0.006469653700681,0,0,0,0
198,3,0,0,0.2,0.8,3,0,-0.00534523929537,-0.182593220675142,-0.797767843737057,0,0,0,0,-0.00534523929537,0.017406779324858,0.002232156262943,0,0,0,0
199,3,0,0,0.2,0.8,3,0,0.026335116569383,-0.208854021865621,-0.770947618845743,0,0,0,0,0.026335116569383,-0.008854021865621,0.029052381154257,0,0,0,0
200,3,0,0,0.2,0.8,3,0,0.020645901604577,-0.206692096335556,-0.789520787828896,0,0,0,0,0.020645901604577,-0.006692096335556,0.010479212171105,0,0,0,0
201,3,0,0,0.2,0.8,3,0,0.013762438376259,-0.211445478049679,-0.780882205053468,0,0,0,0,0.013762438376259,-0.01144547804968,0.019117794946532,0,0,0,0
202,3,0,0,0.2,0.8,3,0,-0.007405669631843,-0.231096088028271,-0.815132176866994,0,0,0,0,-0.007405669631843,-0.031096088028272,-0.015132176866994,0,0,0,0
203,3,0,0,0.2,0.8,3,0,-0.000532313917147,-0.166791526145094,-0.770992753640089,0,0,0,0,-0.000532313917147,0.033208473854906,0.029007246359911,0,0,0,0
204,3,0,0,0.2,0.8,3,0,-0.014014135712313,-0.184878421859193,-0.797041810833225,0,0,0,0,-0.014014135712313,0.015121578140808,0.002958189166775,0,0,0,0
205,3,0,0,0.2,0.8,3,0,0.01966741126984,-0.228999385389788,-0.762365952250954,0,0,0,0,0.01966741126984,-0.028999385389789,0.037634047749046,0,0,0,0
206,3,0,0,0.2,0.8,3,0,0.00024897687242,-0.194991641355,-0.805059050533022,0,0,0,0,0.00024897687242,0.005008358645,-0.005059050533022,0,0,0,0
207,3,0,0,0.2,0.8,3,0,-0.015000799612627,-0.185809379973407,-0.808586397667929,0,0,0,0,-0.015000799612627,0.014190620026593,-0.008586397667929,0,0,0,0
208,3,0,0,0.2,0.8,3,0,-0.044275090484506,-0.192756579053865,-0.78374978806317,0,0,0,0,-0.044275090484506,0.007243420946135,0.01625021193683,0,0,0,0
209,3,0,0,0.2,0.8,3,0,0.039908355523535,-0.215896938149334,-0.751782968329315,0,0,0,0,0.039908355523535,-0.015896938149334,0.048217031670685,0,0,0,0
210,3,0,0,0.2,0.8,3,0,0.002082143239048,-0.191742793250193,-0.798488271596932,0,0,0,0,0.002082143239048,0.008257206749807,0.001511728403068,0,0,0,0
211,3,0,0,0.2,0.8,3,0,-0.008575160040267,-0.189004397506814,-0.781123774602917,0,0,0,0,-0.008575160040267,0.010995602493186,0.018876225397084,0,0,0,0
212,3,0,0,0.2,0.8,3,0,-0.000587960442642,-0.200399653282706,-0.803871955226608,0,0,0,0,-0.000587960442642,-0.000399653282706,-0.003871955226607,0,0,0,0
213,3,0,0,0.2,0.8,3,0,-0.011547316937009,-0.24036109453079,-0.768117778310527,0,0,0,0,-0.011547316937009,-0.04036109453079,0.031882221689473,0,0,0,0
214,3,0,0,0.2,0.8,3,0,-0.024681886321173,-0.165929730866645,-0.823978750730173,0,0,0,0,-0.024681886321173,0.034070269133355,-0.023978750730173,0,0,0,0
215,3,0,0,0.2,0.8,3,0,-0.02354319054263,-0.201466256600415,-0.804573102527352,0,0,0,0,-0.02354319054263,-0.001466256600415,-0.004573102527352,0,0,0,0
216,3,0,0,0.2,0.8,3,0,0.023181999229962,-0.168079493966828,-0.764997499748866,0,0,0,0,0.023181999229962,0.031920506033172,0.035002500251134,0,0,0,0
217,3,0,0,0.2,0.8,3,0,0.02712550219739,-0.211637737277645,-0.792531200768938,0,0,0,0,0.02712550219739,-0.011637737277646,0.007468799231062,0,0,0,0
218,3,0,0,0.2,0.8,3,0,0.017861239063318,-0.17478178466323,-0.785627072339219,0,0,0,0,0.017861239063318,0.02521821533677,0.014372927660781,0,0,0,0
219,3,0,0,0.2,0.8,3,0,0.02725592055705,-0.231172303037979,-0.762095561094618,0,0,0,0,0.02725592055705,-0.031172303037979,0.037904438905382,0,0,0,0
220,3,0,0,0.2,0.8,3,0,-0.00422166491113,-0.205444471114771,-0.79854650558056,0,0,0,0,-0.00422166491113,-0.005444471114771,0.00145349441944,0,0,0,0
221,3,0,0,0.2,0.8,3,0,-0.018454394125257,-0.196845591015067,-0.78084135306585,0,0,0,0,-0.018454394125257,0.003154408984933,0.01915864693415,0,0,0,0
222,3,0,0,0.2,0.8,3,0,0.014365654838743,-0.204087419324481,-0.815172742223334,0,0,0,0,0.014365654838743,-0.004087419324481,-0.015172742223334,0,0,0,0
223,3,0,0,0.2,0.8,3,0,0.004161685346489,-0.215544614121207,-0.794752545611452,0,0,0,0,0.004161685346489,-0.015544614121207,0.005247454388548,0,0,0,0
224,3,0,0,0.2,0.8,3,0,0.007547639823155,-0.226903636760591,-0.774813465726998,0,0,0,0,0.007547639823155,-0.026903636760591,0.025186534273002,0,0,0,0
225,3,0,0,0.2,0.8,3,0,-0.036154774640352,-0.178281995933961,-0.805833942446007,0,0,0,0,-0.036154774640352,0.021718004066039,-0.005833942446007,0,0,0,0
226,3,0,0,0.2,0.8,3,0,0.022726805625777,-0.21702139556385,-0.783863304849256,0,0,0,0,0.022726805625777,-0.01702139556385,0.016136695150744,0,0,0,0
227,3,0,0,0.2,0.8,3,0,0.000603880289619,-0.209876952178541,-0.792314777911716,0,0,0,0,0.000603880289619,-0.009876952178541,0.007685222088284,0,0,0,0
228,3,0,0,0.2,0.8,3,0,-0.014115493437318,-0.211600076531674,-0.785529074518168,0,0,0,0,-0.014115493437318,-0.011600076531674,0.014470925481832,0,0,0,0
229,3,0,0,0.2,0.8,3,0,-0.018901431838001,-0.199338201538703,-0.817560014223258,0,0,0,0,-0.018901431838001,0.000661798461297,-0.017560014223258,0,0,0,0
230,3,0,0,0.2,0.8,3,0,0.032112441466584,-0.208977391783872,-0.772865634484245,0,0,0,0,0.032112441466584,-0.008977391783872,0.027134365515755,0,0,0,0
231,3,0,0,0.2,0.8,3,0,-0.009114209999723,-0.206332483772356,-0.781384425258684,0,0,0,0,-0.009114209999723,-0.006332483772356,0.018615574741316,0,0,0,0
232,3,0,0,0.2,0.8,3,0,-0.012201203986407,-0.20666727214754,-0.791119187350519,0,0,0,0,-0.012201203986407,-0.00666727214754,0.008880812649481,0,0,0,0
233,3,0,0,0.2,0.8,3,0,-0.008045778901976,-0.182363729351415,-0.792107624813144,0,0,0,0,-0.008045778901976,0.017636270648585,0.007892375186856,0,0,0,0
234,3,0,0,0.2,0.8,3,0,0.015728973292115,-0.178805071012439,-0.769501290942617,0,0,0,0,0.015728973292115,0.021194928987561,0.030498709057383,0,0,0,0
235,3,0,0,0.2,0.8,3,0,0.014148114776782,-0.207374096331068,-0.784384856372129,0,0,0,0,0.014148114776782,-0.007374096331068,0.015615143627872,0,0,0,0
236,3,0,0,0.2,0.8,3,0,-0.005969928472007,-0.212966919218768,-0.783200760937964,0,0,0,0,-0.005969928472007,-0.012966919218769,0.016799239062037,0,0,0,0
237,3,0,0,0.2,0.8,3,0,-0.008529555831655,-0.181512959233863,-0.814779719626293,0,0,0,0,-0.008529555831655,0.018487040766137,-0.014779719626293,0,0,0,0
238,3,0,0,0.2,0.8,3,0,-0.023976891129789,-0.186887296132767,-0.805595583576841,0,0,0,0,-0.023976891129789,0.013112703867233,-0.00559558357684,0,0,0,0
239,3,0,0,0.2,0.8,3,0,-0.003751699887026,-0.183835537284871,-0.811824047372612,0,0,0,0,-0.003751699887026,0.016164462715129,-0.011824047372612,0,0,0,0
240,3,0,0,0.2,0.8,3,0,0.028925678811658,-0.215414901266377,-0.787603176772597,0,0,0,0,0.028925678811658,-0.015414901266377,0.012396823227403,0,0,0,0
241,3,0,0,0.2,0.8,3,0,-0.009575393713021,-0.215496904728319,-0.799220472774668,0,0,0,0,-0.009575393713021,-0.015496904728319,0.000779527225332,0,0,0,0
242,3,0,0,0.2,0.8,3,0,0.009582816396856,-0.220446676114667,-0.786024195449884,0,0,0,0,0.009582816396856,-0.020446676114667,0.013975804550117,0,0,0,0
243,3,0,0,0.2,0.8,3,0,-0.038133132027516,-0.196208113313057,-0.81463601385633,0,0,0,0,-0.038133132027516,0.003791886686943,-0.01463601385633,0,0,0,0
244,3,0,0,0.2,0.8,3,0,0.009603793308608,-0.212347206016889,-0.774005630494389,0,0,0,0,0.009603793308608,-0.012347206016889,0.025994369505611,0,0,0,0
245,3,0,0,0.2,0.8,3,0,-0.030017961474403,-0.155908073394725,-0.794189612119612,0,0,0,0,-0.030017961474403,0.044091926605275,0.005810387880388,0,0,0,0
246,3,0,0,0.2,0.8,3,0,-0.020009549024201,-0.206729599167225,-0.805977216362543,0,0,0,0,-0.020009549024201,-0.006729599167225,-0.005977216362543,0,0,0,0
247,3,0,0,0.2,0.8,3,0,0.023064805269261,-0.207084517804026,-0.771745613974232,0,0,0,0,0.023064805269261,-0.007084517804026,0.028254386025769,0,0,0,0
248,3,0,0,0.2,0.8,3,0,0.012291656345374,-0.181103083889667,-0.811113673548458,0,0,0,0,0.012291656345374,0.018896916110333,-0.011113673548458,0,0,0,0
249,3,0,0,0.2,0.8,3,0,-0.02535192203371,-0.212398048584,-0.805205153717914,0,0,0,0,-0.02535192203371,-0.012398048584,-0.005205153717914,0,0,0,0
250,3,0,0,0.2,0.8,3,0,-0.008050902886735,-0.194153657848857,-0.812353358280057,0,0,0,0,-0.008050902886735,0.005846342151143,-0.012353358280057,0,0,0,0
251,3,0,0,0.2,0.8,3,0,0.015761290963351,-0.197722283762516,-0.75661020675849,0,0,0,0,0.015761290963351,0.002277716237484,0.04338979324151,0,0,0,0
252,3,0,0,0.2,0.8,3,0,-0.005676617858878,-0.195850087068014,-0.802628261347873,0,0,0,0,-0.005676617858878,0.004149912931986,-0.002628261347873,0,0,0,0
253,3,0,0,0.2,0.8,3,0,0.023573179106647,-0.216342193331569,-0.7808200110203,0,0,0,0,0.023573179106647,-0.016342193331569,0.0191799889797,0,0,0,0
254,3,0,0,0.2,0.8,3,0,-0.027093473353828,-0.170420098547004,-0.808063277790617,0,0,0,0,-0.027093473353828,0.029579901452996,-0.008063277790617,0,0,0,0
255,3,0,0,0.2,0.8,3,0,0.005258159966438,-0.209016765924405,-0.787660508261131,0,0,0,0,0.005258159966438,-0.009016765924405,0.012339491738869,0,0,0,0
256,3,0,0,0.2,0.8,3,0,0.004911238852973,-0.213356805737003,-0.807304794414585,0,0,0,0,0.004911238852973,-0.013356805737003,-0.007304794414585,0,0,0,0
257,3,0,0,0.2,0.8,3,0,-0.014088057429436,-0.204893927852711,-0.811180099592336,0,0,0,0,-0.014088057429436,-0.004893927852711,-0.011180099592336,0,0,0,0
258,3,0,0,0.2,0.8,3,0,0.016561598649796,-0.219681041656358,-0.780566735745718,0,0,0,0,0.016561598649796,-0.019681041656358,0.019433264254282,0,0,0,0
259,3,0,0,0.2,0.8,3,0,0.000727014891394,-0.199219271559075,-0.796894766732398,0,0,0,0,0.000727014891394,0.000780728440925,0.003105233267602,0,0,0,0
260,3,0,0,0.2,0.8,3,0,0.008274668727846,-0.19765064564499,-0.803751647960248,0,0,0,0,0.008274668727846,0.00234935435501,-0.003751647960248,0,0,0,0
261,3,0,0,0.2,0.8,3,0,0.038194466804793,-0.218243550933271,-0.764441343116001,0,0,0,0,0.038194466804793,-0.018243550933271,0.035558656883999,0,0,0,0
262,3,0,0,0.2,0.8,3,0,-0.001559805320968,-0.210329740122676,-0.78729570732969,0,0,0,0,-0.001559805320968,-0.010329740122676,0.01270429267031,0,0,0,0
263,3,0,0,0.2,0.8,3,0,-0.026800590484121,-0.190867114289633,-0.812771464851571,0,0,0,0,-0.026800590484121,0.009132885710367,-0.012771464851571,0,0,0,0
264,3,0,0,0.2,0.8,3,0,0.027018014140762,-0.209074109962728,-0.782803601531747,0,0,0,0,0.027018014140762,-0.009074109962728,0.017196398468254,0,0,0,0
265,3,0,0,0.2,0.8,3,0,-0.001717969837736,-0.21454373201798,-0.800230289875476,0,0,0,0,-0.001717969837736,-0.01454373201798,-0.000230289875476,0,0,0,0
266,3,0,0,0.2,0.8,3,0,-0.001035895461382,-0.197157646853695,-0.799216867525344,0,0,0,0,-0.001035895461382,0.002842353146305,0.000783132474656,0,0,0,0
267,3,0,0,0.2,0.8,3,0,0.003716524353352,-0.182613585302428,-0.795435175755031,0,0,0,0,0.003716524353352,0.017386414697572,0.004564824244969,0,0,0,0
268,3,0,0,0.2,0.8,3,0,-0.038652758702075,-0.193403386574376,-0.81533426724375,0,0,0,0,-0.038652758702075,0.006596613425624,-0.01533426724375,0,0,0,0
269,3,0,0,0.2,0.8,3,0,0.001607623703242,-0.208647997554441,-0.775336763819579,0,0,0,0,0.001607623703242,-0.008647997554441,0.024663236180422,0,0,0,0
270,3,0,0,0.2,0.8,3,0,0.029060933431225,-0.242943513567448,-0.756726601341273,0,0,0,0,0.029060933431225,-0.042943513567448,0.043273398658727,0,0,0,0
271,3,0,0,0.2,0.8,3,0,0.019887851708952,-0.193955928221144,-0.785274677645489,0,0,0,0,0.019887851708952,0.006044071778856,0.014725322354511,0,0,0,0
272,3,0,0,0.2,0.8,3,0,0.03412181797572,-0.226991036401619,-0.767229059748983,0,0,0,0,0.03412181797572,-0.02699103640162,0.032770940251017,0,0,0,0
273,3,0,0,0.2,0.8,3,0,-0.024056794890545,-0.173048834826188,-0.820632063870125,0,0,0,0,-0.024056794890545,0.026951165173812,-0.020632063870125,0,0,0,0
274,3,0,0,0.2,0.8,3,0,-0.021289452237721,-0.208476492178152,-0.816246920422134,0,0,0,0,-0.021289452237721,-0.008476492178152,-0.016246920422134,0,0,0,0
275,3,0,0,0.2,0.8,3,0,-0.014256414718379,-0.195300966409931,-0.800886352307971,0,0,0,0,-0.014256414718379,0.004699033590069,-0.000886352307971,0,0,0,0
276,3,0,0,0.2,0.8,3,0,-0.001363867351155,-0.199064950186379,-0.782982817164246,0,0,0,0,-0.001363867351155,0.000935049813621,0.017017182835754,0,0,0,0
277,3,0,0,0.2,0.8,3,0,0.002651581997098,-0.196500056879023,-0.812304493870216,0,0,0,0,0.002651581997098,0.003499943120977,-0.012304493870216,0,0,0,0
278,3,0,0,0.2,0.8,3,0,0.010038280977379,-0.212148981156667,-0.802163060470115,0,0,0,0,0.010038280977379,-0.012148981156667,-0.002163060470115,0,0,0,0
279,3,0,0,0.2,0.8,3,0,-0.053569026305822,-0.172684973583486,-0.819310953547912,0,0,0,0,-0.053569026305822,0.027315026416514,-0.019310953547912,0,0,0,0
280,3,0,0,0.2,0.8,3,0,-0.023785231919189,-0.196756648377123,-0.789738558902737,0,0,0,0,-0.023785231919189,0.003243351622877,0.010261441097263,0,0,0,0
281,3,0,0,0.2,0.8,3,0,0.001934258487379,-0.195741118474912,-0.812807586909021,0,0,0,0,0.001934258487379,0.004258881525088,-0.012807586909021,0,0,0,0
282,3,0,0,0.2,0.8,3,0,-0.008221131638707,-0.202437358498588,-0.816288970632296,0,0,0,0,-0.008221131638707,-0.002437358498588,-0.016288970632296,0,0,0,0
283,3,0,0,0.2,0.8,3,0,0.001962268396055,-0.208399670600014,-0.808924731651986,0,0,0,0,0.001962268396055,-0.008399670600014,-0.008924731651986,0,0,0,0
284,3,0,0,0.2,0.8,3,0,-0.013055228206034,-0.217658968119538,-0.788381073193751,0,0,0,0,-0.013055228206034,-0.017658968119539,0.011618926806249,0,0,0,0
285,3,0,0,0.2,0.8,3,0,-0.021175781018026,-0.213931373106087,-0.796190875134067,0,0,0,0,-0.021175781018026,-0.013931373106087,0.003809124865933,0,0,0,0
286,3,0,0,0.2,0.8,3,0,-0.005445035826798,-0.155000704921806,-0.810605253463457,0,0,0,0,-0.005445035826798,0.044999295078194,-0.010605253463457,0,0,0,0
287,3,0,0,0.2,0.8,3,0,-0.004197563356589,-0.183593623816033,-0.806746605184606,0,0,0,0,-0.004197563356589,0.016406376183967,-0.006746605184606,0,0,0,0
288,3,0,0,0.2,0.8,3,0,0.027893875215001,-0.190122389798952,-0.792760679409415,0,0,0,0,0.027893875215001,0.009877610201049,0.007239320590585,0,0,0,0
289,3,0,0,0.2,0.8,3,0,0.037590649068305,-0.212964491209089,-0.749786815098206,0,0,0,0,0.037590649068305,-0.012964491209089,0.050213184901794,0,0,0,0
290,3,0,0,0.2,0.8,3,0,-0.002491498483738,-0.201030745421262,-0.786862985346636,0,0,0,0,-0.002491498483738,-0.001030745421262,0.013137014653365,0,0,0,0
291,3,0,0,0.2,0.8,3,0,-0.007123411823628,-0.178980268682764,-0.784225371368525,0,0,0,0,-0.007123411823628,0.021019731317237,0.015774628631475,0,0,0,0
292,3,0,0,0.2,0.8,3,0,0.013779399709239,-0.190397123391881,-0.780865001082876,0,0,0,0,0.013779399709239,0.009602876608119,0.019134998917125,0,0,0,0
293,3,0,0,0.2,0.8,3,0,0.01555112936366,-0.203802291224627,-0.779201768132055,0,0,0,0,0.01555112936366,-0.003802291224627,0.020798231867945,0,0,0,0
294,3,0,0,0.2,0.8,3,0,0.018270995884177,-0.19879232504133,-0.804095294360702,0,0,0,0,0.018270995884177,0.00120767495867,-0.004095294360702,0,0,0,0
295,3,0,0,0.2,0.8,3,0,0.009975017888934,-0.212792016588844,-0.781455841929316,0,0,0,0,0.009975017888934,-0.012792016588844,0.018544158070684,0,0,0,0
296,3,0,0,0.2,0.8,3,0,0.017579789102113,-0.2198582963264,-0.793431128837196,0,0,0,0,0.017579789102113,-0.0198582963264,0.006568871162804,0,0,0,0
297,3,0,0,0.2,0.8,3,0,0.008077482968083,-0.18827656795518,-0.797365911946183,0,0,0,0,0.008077482968083,0.01172343204482,0.002634088053817,0,0,0,0
