Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,AR 4-lag Coeff,AR 5-lag Coeff,AR 6-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted AR 6-lag Coeff,Fitted AR 7-lag Coeff,Fitted AR 8-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in AR 6-lag Coeff,Diff in AR 7-lag Coeff,Diff in AR 8-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
1207,6,0,0,0,0.4,0,0.3,0.3,6,0,0.004139422140576429,0.009905439496365371,-0.434673513800242,-0.0077307561565079,-0.2935315724586839,-0.3288720806219551,0,0,0,0,0.004139422140576429,0.009905439496365371,-0.03467351380024197,-0.0077307561565079,0.006468427541316102,-0.02887208062195512,0,0,0,0
1208,6,0,0,0,0.4,0,0.3,0.3,6,0,0.044551179041501576,0.0264127858050952,-0.4493066229993865,0.047399275377695865,-0.30312640792846807,-0.2838744608645403,0,0,0,0,0.044551179041501576,0.0264127858050952,-0.049306622999386485,0.047399275377695865,-0.003126407928468078,0.016125539135459666,0,0,0,0
1209,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.0470413019474398,0.030940891951416465,-0.4026540917708006,-0.005566488833001128,-0.324344632889,-0.30196651486883036,0,0,0,0,-0.0470413019474398,0.030940891951416465,-0.0026540917708005596,-0.005566488833001128,-0.024344632889000017,-0.0019665148688303713,0,0,0,0
1210,6,0,0,0,0.4,0,0.3,0.3,6,0,0.029377116877712744,-0.015410304773607695,-0.4238178140899669,0.05854797864612954,-0.2935606466574484,-0.294227349268568,0,0,0,0,0.029377116877712744,-0.015410304773607695,-0.02381781408996686,0.05854797864612954,0.006439353342551579,0.005772650731432016,0,0,0,0
1211,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.061056481403990975,0.012885782208060637,-0.43363144956078514,0.009962971909391525,-0.2939422440268373,-0.2910785241591085,0,0,0,0,-0.061056481403990975,0.012885782208060637,-0.03363144956078512,0.009962971909391525,0.006057755973162715,0.00892147584089148,0,0,0,0
1212,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.0030602174799662374,-0.011100862465424844,-0.4138364988487885,0.0037992195911324272,-0.2472745310304217,-0.32571308518233116,0,0,0,0,-0.0030602174799662374,-0.011100862465424844,-0.013836498848788459,0.0037992195911324272,0.052725468969578276,-0.025713085182331175,0,0,0,0
1213,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.013617548979862948,0.025961161489236217,-0.411207737784008,-0.0029502838576175774,-0.20819395351921435,-0.312625393919801,0,0,0,0,-0.013617548979862948,0.025961161489236217,-0.011207737784007965,-0.0029502838576175774,0.09180604648078564,-0.012625393919800998,0,0,0,0
1214,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.039255783626699695,0.011169895194645792,-0.4797914851194159,0.04466171376076854,-0.22281710179192252,-0.35999668026491954,0,0,0,0,-0.039255783626699695,0.011169895194645792,-0.07979148511941586,0.04466171376076854,0.07718289820807747,-0.059996680264919555,0,0,0,0
1215,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.05225404381875108,-0.023401114573882907,-0.37029903050655205,-0.05047715622295076,-0.3317527756695752,-0.3410035796813177,0,0,0,0,-0.05225404381875108,-0.023401114573882907,0.02970096949344797,-0.05047715622295076,-0.031752775669575184,-0.04100357968131774,0,0,0,0
1216,6,0,0,0,0.4,0,0.3,0.3,6,0,0.027800108249986452,0.013420867916480818,-0.40969700921644286,0.010005537657254732,-0.32172467639866903,-0.2821505098094917,0,0,0,0,0.027800108249986452,0.013420867916480818,-0.009697009216442842,0.010005537657254732,-0.02172467639866904,0.0178494901905083,0,0,0,0
1217,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.05246889427703944,-0.012972234168665112,-0.33559572257952175,-0.011914833888913616,-0.2574781847302351,-0.24701138713826948,0,0,0,0,-0.05246889427703944,-0.012972234168665112,0.06440427742047827,-0.011914833888913616,0.042521815269764895,0.05298861286173051,0,0,0,0
1218,6,0,0,0,0.4,0,0.3,0.3,7,0,0.05569821667926522,0.0627380462886395,-0.4107762946830068,0.0494572358376502,-0.2929579847560156,-0.273448968558084,0.08395976848945147,0,0,0,0.05569821667926522,0.0627380462886395,-0.010776294683006782,0.0494572358376502,0.007042015243984401,0.026551031441916007,0.08395976848945147,0,0,0
1219,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.029708447819182568,-0.005927914008757635,-0.38510738352839363,-0.015830516690258936,-0.3184714342515937,-0.3369698331298364,0,0,0,0,-0.029708447819182568,-0.005927914008757635,0.01489261647160639,-0.015830516690258936,-0.0184714342515937,-0.03696983312983643,0,0,0,0
1220,6,0,0,0,0.4,0,0.3,0.3,6,0,0.011606698380999106,-0.021134584438983063,-0.3542184713464285,0.03365389222667382,-0.28831421822133774,-0.22844074989975732,0,0,0,0,0.011606698380999106,-0.021134584438983063,0.045781528653571546,0.03365389222667382,0.011685781778662252,0.07155925010024267,0,0,0,0
1221,6,0,0,0,0.4,0,0.3,0.3,6,0,0.005626382280744413,0.008985239101901153,-0.4083285940465196,0.02063309274413221,-0.32640445469472323,-0.2900268734860138,0,0,0,0,0.005626382280744413,0.008985239101901153,-0.008328594046519588,0.02063309274413221,-0.026404454694723245,0.009973126513986186,0,0,0,0
1222,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.007506636239975217,0.005340293433354411,-0.40380866280831446,0.03341296564995342,-0.27026428014111714,-0.29027943093326175,0,0,0,0,-0.007506636239975217,0.005340293433354411,-0.0038086628083144336,0.03341296564995342,0.029735719858882848,0.009720569066738238,0,0,0,0
1223,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.016467606725241155,-0.008095175252903621,-0.37353849231137426,-0.004057741865545628,-0.2978268964036429,-0.2950434059967691,0,0,0,0,-0.016467606725241155,-0.008095175252903621,0.026461507688625763,-0.004057741865545628,0.0021731035963570844,0.004956594003230896,0,0,0,0
1224,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03101097617631221,0.024088708881233697,-0.4159897354264686,-0.020200766881283704,-0.2841137641640023,-0.3196124408301469,0,0,0,0,-0.03101097617631221,0.024088708881233697,-0.015989735426468588,-0.020200766881283704,0.015886235835997686,-0.019612440830146904,0,0,0,0
1225,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.004386863621847523,0.01829580799731957,-0.38948587368382814,0.026029360237930024,-0.3127283742558849,-0.3266009786872306,0,0,0,0,-0.004386863621847523,0.01829580799731957,0.010514126316171879,0.026029360237930024,-0.012728374255884911,-0.026600978687230603,0,0,0,0
1226,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.0014154725496994813,0.00340990769931262,-0.43632416504338195,0.01784850848059541,-0.2982951205696458,-0.3264938388780321,0,0,0,0,-0.0014154725496994813,0.00340990769931262,-0.03632416504338193,0.01784850848059541,0.0017048794303541892,-0.02649383887803214,0,0,0,0
1227,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.010378728233757586,-0.016408349356864624,-0.41445894850635323,-0.022495906411424304,-0.3115401682159693,-0.26318101475435307,0,0,0,0,-0.010378728233757586,-0.016408349356864624,-0.014458948506353209,-0.022495906411424304,-0.011540168215969315,0.03681898524564692,0,0,0,0
1228,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.01917847836488093,0.008389634022065509,-0.3888375277410133,-0.017216290979229644,-0.30503318973528554,-0.3416086848109027,0,0,0,0,-0.01917847836488093,0.008389634022065509,0.0111624722589867,-0.017216290979229644,-0.005033189735285548,-0.041608684810902685,0,0,0,0
1229,6,0,0,0,0.4,0,0.3,0.3,6,0,0.02466253527660739,-0.00988331820014962,-0.42845511614397425,0.011127422584456387,-0.2578707115599673,-0.2903236705951941,0,0,0,0,0.02466253527660739,-0.00988331820014962,-0.028455116143974224,0.011127422584456387,0.042129288440032664,0.009676329404805895,0,0,0,0
1230,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0220744465380332,-0.004177067557677553,-0.3452208292099481,-0.052437136941219105,-0.2657132600582154,-0.30377315100746666,0,0,0,0,0.0220744465380332,-0.004177067557677553,0.0547791707900519,-0.052437136941219105,0.034286739941784605,-0.0037731510074666685,0,0,0,0
1231,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.038746944777211495,0.01197894278239919,-0.4065217272737587,0.014421266664228919,-0.32442343058217643,-0.31350455313260317,0,0,0,0,-0.038746944777211495,0.01197894278239919,-0.00652172727375866,0.014421266664228919,-0.024423430582176442,-0.013504553132603181,0,0,0,0
1232,6,0,0,0,0.4,0,0.3,0.3,6,0,0.03663411976750819,0.0280678627011172,-0.3619177082485008,-0.05294029891583993,-0.28558839478604536,-0.24581502727542365,0,0,0,0,0.03663411976750819,0.0280678627011172,0.03808229175149924,-0.05294029891583993,0.014411605213954626,0.05418497272457634,0,0,0,0
1233,6,0,0,0,0.4,0,0.3,0.3,6,0,0.008937453375676752,0.01295700824843329,-0.38652192162715926,-0.019259238956619625,-0.30040831131972273,-0.2729757604121542,0,0,0,0,0.008937453375676752,0.01295700824843329,0.013478078372840763,-0.019259238956619625,-0.0004083113197227428,0.027024239587845778,0,0,0,0
1234,6,0,0,0,0.4,0,0.3,0.3,7,1,1.0228790033209911,-0.11916667616672721,-0.32989296262655055,0.34809247820129663,-0.30681021696116795,0.03255505421635774,0.24114495807222602,0,-0.9841047927257806,0,1.0228790033209911,-0.11916667616672721,0.07010703737344948,0.34809247820129663,-0.006810216961167959,0.3325550542163577,0.24114495807222602,0,-0.9841047927257806,0
1235,6,0,0,0,0.4,0,0.3,0.3,6,0,0.021424935486950333,-0.003217567114688454,-0.4066900148904961,0.03959249100781293,-0.3244997863970774,-0.32849371837205216,0,0,0,0,0.021424935486950333,-0.003217567114688454,-0.006690014890496088,0.03959249100781293,-0.024499786397077394,-0.028493718372052168,0,0,0,0
1236,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0669741886809455,0.03959949969215714,-0.42095285224552736,-0.004985473299456804,-0.25703204434480964,-0.23709051203963277,0,0,0,0,0.0669741886809455,0.03959949969215714,-0.020952852245527342,-0.004985473299456804,0.04296795565519035,0.06290948796036722,0,0,0,0
1237,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.020013344307545033,-0.028462568038767386,-0.403498138609822,0.0007263046067126043,-0.31357143661098297,-0.28946906442998876,0,0,0,0,-0.020013344307545033,-0.028462568038767386,-0.0034981386098219547,0.0007263046067126043,-0.013571436610982979,0.010530935570011224,0,0,0,0
1238,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.05010501031651363,0.05693122731808861,-0.41598709051603516,-0.036780146667787214,-0.29987580743721504,-0.30884678475460603,0,0,0,0,-0.05010501031651363,0.05693122731808861,-0.01598709051603514,-0.036780146667787214,0.00012419256278495272,-0.00884678475460604,0,0,0,0
1239,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.023259664368079414,0.013769732874546716,-0.40259916870228224,-0.04664333221109775,-0.29558531923415593,-0.2916158917019731,0,0,0,0,-0.023259664368079414,0.013769732874546716,-0.0025991687022822174,-0.04664333221109775,0.004414680765844059,0.008384108298026882,0,0,0,0
1240,6,0,0,0,0.4,0,0.3,0.3,6,0,0.014108193322480894,0.019717168108468942,-0.385135700166436,-0.0247437579803277,-0.2702257813153743,-0.30745457021087313,0,0,0,0,0.014108193322480894,0.019717168108468942,0.01486429983356402,-0.0247437579803277,0.02977421868462571,-0.007454570210873146,0,0,0,0
1241,6,0,0,0,0.4,0,0.3,0.3,7,1,0.9248591617363189,0.10464154814497453,-0.5014761290400231,0.37510796362840293,-0.267961664870867,-0.00793958039140047,0.2825480482510917,0,-0.993809129793402,0,0.9248591617363189,0.10464154814497453,-0.10147612904002312,0.37510796362840293,0.03203833512913301,0.2920604196085995,0.2825480482510917,0,-0.993809129793402,0
1242,6,0,0,0,0.4,0,0.3,0.3,6,0,0.04740485014481055,-0.03671772751454972,-0.3987157288328007,0.02075911857019587,-0.3191287179241328,-0.24535402818598412,0,0,0,0,0.04740485014481055,-0.03671772751454972,0.0012842711671993134,0.02075911857019587,-0.019128717924132788,0.05464597181401587,0,0,0,0
1243,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.008197676999279271,0.011713590579965117,-0.41295981761938916,-0.050261483683884084,-0.2840969091035678,-0.33972889941373713,0,0,0,0,-0.008197676999279271,0.011713590579965117,-0.012959817619389136,-0.050261483683884084,0.015903090896432215,-0.03972889941373714,0,0,0,0
1244,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.06144358718971275,0.0004677948603512838,-0.3990940230964564,0.031122764979362713,-0.3159271865779044,-0.30031600998852953,0,0,0,0,-0.06144358718971275,0.0004677948603512838,0.0009059769035436038,0.031122764979362713,-0.01592718657790443,-0.000316009988529542,0,0,0,0
1245,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.035993403007058694,-0.0033554630650803113,-0.4191082924206307,0.0031855178464025823,-0.2669444097733658,-0.332345275878331,0,0,0,0,-0.035993403007058694,-0.0033554630650803113,-0.019108292420630668,0.0031855178464025823,0.03305559022663418,-0.032345275878331026,0,0,0,0
1246,6,0,0,0,0.4,0,0.3,0.3,6,0,0.024938463418491208,0.055972465883683944,-0.4195094612722927,-0.03239581466393539,-0.30643310021901954,-0.23492829884282218,0,0,0,0,0.024938463418491208,0.055972465883683944,-0.019509461272292694,-0.03239581466393539,-0.00643310021901955,0.06507170115717781,0,0,0,0
1247,6,0,0,0,0.4,0,0.3,0.3,6,0,0.015011226222742799,0.010709514833361088,-0.4243968599882948,0.0033224202403221814,-0.31863495200619796,-0.3254605920751208,0,0,0,0,0.015011226222742799,0.010709514833361088,-0.024396859988294772,0.0033224202403221814,-0.01863495200619797,-0.025460592075120803,0,0,0,0
1248,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.006237274066636919,0.03825934425814932,-0.4341258471114809,-0.004500747541900593,-0.28063937575784,-0.2566894022730403,0,0,0,0,-0.006237274066636919,0.03825934425814932,-0.03412584711148087,-0.004500747541900593,0.019360624242160007,0.043310597726959665,0,0,0,0
1249,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03201358786117281,-0.08824320783128628,-0.4165060478922681,0.002030086561145117,-0.3008063629972141,-0.32229045938365175,0,0,0,0,-0.03201358786117281,-0.08824320783128628,-0.01650604789226806,0.002030086561145117,-0.000806362997214094,-0.02229045938365176,0,0,0,0
1250,6,0,0,0,0.4,0,0.3,0.3,7,1,0.9666456368970378,-0.029090926656103425,-0.3689594000749964,0.4212195293377148,-0.3482608061913354,0.03344490958665963,0.2974228666700697,0,-0.9650685970359856,0,0.9666456368970378,-0.029090926656103425,0.03104059992500363,0.4212195293377148,-0.04826080619133544,0.3334449095866596,0.2974228666700697,0,-0.9650685970359856,0
1251,6,0,0,0,0.4,0,0.3,0.3,6,0,0.03248410738638134,-0.009515156644456572,-0.3998955800954872,-0.014260313923087162,-0.27840388055757176,-0.3108771682213028,0,0,0,0,0.03248410738638134,-0.009515156644456572,0.00010441990451282024,-0.014260313923087162,0.02159611944242823,-0.010877168221302802,0,0,0,0
1252,6,0,0,0,0.4,0,0.3,0.3,6,0,0.021036007978768506,0.003063899372459799,-0.4049750799003832,0.0016953243390590408,-0.2838374986404113,-0.320822091927333,0,0,0,0,0.021036007978768506,0.003063899372459799,-0.00497507990038315,0.0016953243390590408,0.016162501359588688,-0.02082209192733303,0,0,0,0
1253,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.017047895343310776,-0.02923696564372453,-0.4182826994172114,0.01997196406492277,-0.2935222537441413,-0.32001744437840496,0,0,0,0,-0.017047895343310776,-0.02923696564372453,-0.01828269941721139,0.01997196406492277,0.006477746255858674,-0.02001744437840497,0,0,0,0
1254,6,0,0,0,0.4,0,0.3,0.3,6,0,0.01726343318779383,-0.006949712950570654,-0.41840430623815295,-0.007629862168713737,-0.3142506468633598,-0.27771311283372496,0,0,0,0,0.01726343318779383,-0.006949712950570654,-0.018404306238152923,-0.007629862168713737,-0.014250646863359806,0.022286887166275027,0,0,0,0
1255,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.021883081022215353,-0.0066563478716408185,-0.43989952241184416,0.031121700400125546,-0.2885153689366422,-0.3530281613735128,0,0,0,0,-0.021883081022215353,-0.0066563478716408185,-0.039899522411844135,0.031121700400125546,0.011484631063357786,-0.053028161373512794,0,0,0,0
1256,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.0039003934103206683,-0.028375543061540436,-0.3960990180243856,0.03446129711107446,-0.29837076299245985,-0.3078713438251537,0,0,0,0,-0.0039003934103206683,-0.028375543061540436,0.003900981975614448,0.03446129711107446,0.0016292370075401408,-0.007871343825153698,0,0,0,0
1257,6,0,0,0,0.4,0,0.3,0.3,6,0,0.038943043412544856,-0.06403153911753627,-0.419528851900162,-0.016974458094473625,-0.3041482915441525,-0.2540330510822074,0,0,0,0,0.038943043412544856,-0.06403153911753627,-0.01952885190016196,-0.016974458094473625,-0.004148291544152527,0.04596694891779257,0,0,0,0
1258,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0334719920695216,0.02966098868524677,-0.36215443923443247,-0.043257707271113194,-0.2643452086315912,-0.3197504459463471,0,0,0,0,0.0334719920695216,0.02966098868524677,0.037845560765567554,-0.043257707271113194,0.03565479136840877,-0.019750445946347117,0,0,0,0
1259,6,0,0,0,0.4,0,0.3,0.3,6,0,0.023354902921274567,0.000550676023175527,-0.37283666229015666,0.007014122207880652,-0.31519703161970175,-0.24989968824296796,0,0,0,0,0.023354902921274567,0.000550676023175527,0.02716333770984336,0.007014122207880652,-0.015197031619701762,0.05010031175703203,0,0,0,0
1260,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.0040006297079946684,-0.0033676366112639425,-0.4282031491979396,0.035735968777657834,-0.3198576673099915,-0.31208210295928424,0,0,0,0,-0.0040006297079946684,-0.0033676366112639425,-0.028203149197939592,0.035735968777657834,-0.0198576673099915,-0.012082102959284247,0,0,0,0
1261,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.01722018827561332,0.012615130909138688,-0.3731141942833809,0.004566121519827422,-0.2838347052332122,-0.33753432836807756,0,0,0,0,-0.01722018827561332,0.012615130909138688,0.026885805716619138,0.004566121519827422,0.016165294766787797,-0.037534328368077574,0,0,0,0
1262,6,0,0,0,0.4,0,0.3,0.3,6,0,0.011773707027343677,0.01773595965908965,-0.38952280427429914,-0.00570976440304287,-0.31112728315330973,-0.2615611307919855,0,0,0,0,0.011773707027343677,0.01773595965908965,0.010477195725700883,-0.00570976440304287,-0.011127283153309742,0.03843886920801448,0,0,0,0
1263,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.07057777070111738,-0.012882338988884244,-0.3981291874258156,-0.023282107059712783,-0.31695780065508267,-0.3312447593967103,0,0,0,0,-0.07057777070111738,-0.012882338988884244,0.0018708125741844217,-0.023282107059712783,-0.016957800655082678,-0.031244759396710287,0,0,0,0
1264,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.018756583982262362,0.0015849247376406093,-0.4137630460979034,-0.009949973273275665,-0.3289709676706186,-0.31699174411052927,0,0,0,0,-0.018756583982262362,0.0015849247376406093,-0.013763046097903353,-0.009949973273275665,-0.02897096767061863,-0.016991744110529283,0,0,0,0
1265,6,0,0,0,0.4,0,0.3,0.3,6,0,0.022932272287187153,-0.003478796658039929,-0.3451271433825095,-0.019790026394622396,-0.3174320284318246,-0.2610744717727851,0,0,0,0,0.022932272287187153,-0.003478796658039929,0.05487285661749053,-0.019790026394622396,-0.01743202843182462,0.0389255282272149,0,0,0,0
1266,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03814319733825319,-0.009766172930412525,-0.41179431348334383,0.002843367085065513,-0.32148139560647127,-0.3405421802882872,0,0,0,0,-0.03814319733825319,-0.009766172930412525,-0.01179431348334381,0.002843367085065513,-0.021481395606471276,-0.04054218028828721,0,0,0,0
1267,6,0,0,0,0.4,0,0.3,0.3,6,0,0.02307248530456281,-0.04624638766646897,-0.37669297038023175,-0.018334912069825234,-0.34546156670050093,-0.262504174307526,0,0,0,0,0.02307248530456281,-0.04624638766646897,0.02330702961976827,-0.018334912069825234,-0.045461566700500944,0.037495825692474005,0,0,0,0
1268,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0165583232024496,-0.023764381165496024,-0.37976305910493846,-0.061821068328102524,-0.307355741604515,-0.27700017579088,0,0,0,0,0.0165583232024496,-0.023764381165496024,0.02023694089506156,-0.061821068328102524,-0.00735574160451502,0.02299982420912,0,0,0,0
1269,6,0,0,0,0.4,0,0.3,0.3,6,0,0.041539434967760566,-0.014003229895104448,-0.3282805879685371,0.0011569426164553696,-0.3287178843051705,-0.3229589936187878,0,0,0,0,0.041539434967760566,-0.014003229895104448,0.07171941203146293,0.0011569426164553696,-0.028717884305170527,-0.022958993618787837,0,0,0,0
1270,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.015158905917680751,-0.0426766227188382,-0.38456596951906274,-0.008524260319923305,-0.29349410039130186,-0.3263913754275499,0,0,0,0,-0.015158905917680751,-0.0426766227188382,0.015434030480937277,-0.008524260319923305,0.006505899608698129,-0.026391375427549935,0,0,0,0
1271,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.014050115736144286,0.01454081326635593,-0.4557044641363163,-0.040588230315718996,-0.3019329220743903,-0.36281722256808174,0,0,0,0,-0.014050115736144286,0.01454081326635593,-0.0557044641363163,-0.040588230315718996,-0.0019329220743903308,-0.06281722256808175,0,0,0,0
1272,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.059258563548850195,-0.008519677905594391,-0.3903758929052437,-0.041341082955161854,-0.29963404666428545,-0.35619948193788736,0,0,0,0,-0.059258563548850195,-0.008519677905594391,0.009624107094756307,-0.041341082955161854,0.0003659533357145417,-0.056199481937887374,0,0,0,0
