Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,AR 4-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted AR 6-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in AR 6-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
1219,4,0,0,0,0,0.8,4,0,0.005059220435513,0.006386219521221,0.000154014293471,-0.831045857834916,0,0,0,0,0.005059220435513,0.006386219521221,0.000154014293471,-0.031045857834916,0,0,0,0
1220,4,0,0,0,0,0.8,4,0,-0.004184510716953,0.005580111273003,-0.018137233724246,-0.814700648729242,0,0,0,0,-0.004184510716953,0.005580111273003,-0.018137233724246,-0.014700648729242,0,0,0,0
1221,4,0,0,0,0,0.8,4,0,-0.002929328817158,0.007752690230847,-0.005983531261796,-0.793950029006734,0,0,0,0,-0.002929328817158,0.007752690230847,-0.005983531261796,0.006049970993266,0,0,0,0
1222,4,0,0,0,0,0.8,4,0,0.003926609569065,0.001442961103661,-0.004502412180476,-0.7923225936401,0,0,0,0,0.003926609569065,0.001442961103661,-0.004502412180476,0.0076774063599,0,0,0,0
1223,4,0,0,0,0,0.8,4,0,-0.02700619156055,-0.01492925118025,-0.017726271674814,-0.7856373784874,0,0,0,0,-0.02700619156055,-0.01492925118025,-0.017726271674814,0.0143626215126,0,0,0,0
1224,4,0,0,0,0,0.8,4,0,-0.000378427341964,-0.015585099592911,-0.001377208707842,-0.791343971791934,0,0,0,0,-0.000378427341964,-0.015585099592911,-0.001377208707842,0.008656028208066,0,0,0,0
1225,4,0,0,0,0,0.8,4,0,0.043566370022957,0.020017297743228,-0.008906625889598,-0.819395176008343,0,0,0,0,0.043566370022957,0.020017297743228,-0.008906625889598,-0.019395176008343,0,0,0,0
1226,4,0,0,0,0,0.8,4,0,-0.017902049349267,0.033258329144788,-0.002575268826207,-0.781423695882674,0,0,0,0,-0.017902049349267,0.033258329144788,-0.002575268826207,0.018576304117326,0,0,0,0
1227,4,0,0,0,0,0.8,4,0,-0.006041207908,-0.022010980568652,-0.006408615496197,-0.806272928761279,0,0,0,0,-0.006041207908,-0.022010980568652,-0.006408615496197,-0.006272928761279,0,0,0,0
1228,4,0,0,0,0,0.8,4,0,-0.010268812791768,-0.003227730584989,0.027294546745682,-0.776128576767122,0,0,0,0,-0.010268812791768,-0.003227730584989,0.027294546745682,0.023871423232878,0,0,0,0
1229,4,0,0,0,0,0.8,4,0,0.02040302799881,0.02035969309446,-0.011954066522238,-0.817486825635078,0,0,0,0,0.02040302799881,0.02035969309446,-0.011954066522238,-0.017486825635078,0,0,0,0
1230,4,0,0,0,0,0.8,4,0,0.020947829038154,0.011318310274879,-0.032836591964522,-0.781273975248658,0,0,0,0,0.020947829038154,0.011318310274879,-0.032836591964522,0.018726024751343,0,0,0,0
1231,4,0,0,0,0,0.8,4,0,-0.02046476203445,0.051001824871314,0.018056029202423,-0.792012361662033,0,0,0,0,-0.02046476203445,0.051001824871314,0.018056029202423,0.007987638337967,0,0,0,0
1232,4,0,0,0,0,0.8,4,0,-0.011290865238865,-0.016840568342827,0.018888298826456,-0.786310825269029,0,0,0,0,-0.011290865238865,-0.016840568342827,0.018888298826456,0.013689174730971,0,0,0,0
1233,4,0,0,0,0,0.8,4,0,0.007031447598451,0.006878740234942,-0.021830246997149,-0.802267258556921,0,0,0,0,0.007031447598451,0.006878740234942,-0.021830246997149,-0.002267258556921,0,0,0,0
1234,4,0,0,0,0,0.8,4,0,-0.026403434810664,0.010162791456581,-0.025712553691971,-0.800177722914214,0,0,0,0,-0.026403434810664,0.010162791456581,-0.025712553691971,-0.000177722914214,0,0,0,0
1235,4,0,0,0,0,0.8,4,0,-0.003397039122864,0.006891154806798,0.022978454410501,-0.785842473837942,0,0,0,0,-0.003397039122864,0.006891154806798,0.022978454410501,0.014157526162059,0,0,0,0
1236,4,0,0,0,0,0.8,4,0,-0.00336217030871,-0.015355334210185,0.020595119227088,-0.799074685462194,0,0,0,0,-0.00336217030871,-0.015355334210185,0.020595119227088,0.000925314537806,0,0,0,0
1237,4,0,0,0,0,0.8,4,0,-0.015141190881208,0.007796925706145,-0.010115308336848,-0.820408414063316,0,0,0,0,-0.015141190881208,0.007796925706145,-0.010115308336848,-0.020408414063316,0,0,0,0
1238,4,0,0,0,0,0.8,4,0,0.054650776747486,-0.010543143019572,-0.004701627105489,-0.762474508692655,0,0,0,0,0.054650776747486,-0.010543143019572,-0.004701627105489,0.037525491307345,0,0,0,0
1239,4,0,0,0,0,0.8,4,0,-0.021109401537455,-0.005427006336637,-0.018501073179985,-0.830381784207874,0,0,0,0,-0.021109401537455,-0.005427006336637,-0.018501073179985,-0.030381784207874,0,0,0,0
1240,4,0,0,0,0,0.8,4,0,0.003575526454644,0.011465910746534,-0.000324487546547,-0.808196776782479,0,0,0,0,0.003575526454644,0.011465910746534,-0.000324487546547,-0.008196776782479,0,0,0,0
1241,4,0,0,0,0,0.8,4,0,-0.009590348201455,0.024255391029246,0.000560619003067,-0.807725631683452,0,0,0,0,-0.009590348201455,0.024255391029246,0.000560619003067,-0.007725631683452,0,0,0,0
1242,4,0,0,0,0,0.8,4,0,0.012322837520974,0.005825282976453,-0.047760009678262,-0.798976523926859,0,0,0,0,0.012322837520974,0.005825282976453,-0.047760009678262,0.001023476073141,0,0,0,0
1243,4,0,0,0,0,0.8,4,0,-0.01161015616602,0.004387487015903,0.024420026833327,-0.81204973579379,0,0,0,0,-0.01161015616602,0.004387487015903,0.024420026833327,-0.01204973579379,0,0,0,0
1244,4,0,0,0,0,0.8,4,0,0.007832333893525,-0.033845537614297,0.005200531390208,-0.799768929368311,0,0,0,0,0.007832333893525,-0.033845537614297,0.005200531390208,0.000231070631689,0,0,0,0
1245,4,0,0,0,0,0.8,4,0,-0.014866442952535,0.00375865811297,-0.008861463327335,-0.758449413138364,0,0,0,0,-0.014866442952535,0.00375865811297,-0.008861463327335,0.041550586861636,0,0,0,0
1246,4,0,0,0,0,0.8,4,0,-0.027601549671027,0.006357118239527,-0.027100492237469,-0.758529627183165,0,0,0,0,-0.027601549671027,0.006357118239527,-0.027100492237469,0.041470372816835,0,0,0,0
1247,4,0,0,0,0,0.8,4,0,0.010085389206673,0.003516253422541,-0.029656031824852,-0.832827987511885,0,0,0,0,0.010085389206673,0.003516253422541,-0.029656031824852,-0.032827987511885,0,0,0,0
1248,4,0,0,0,0,0.8,4,0,-0.006154304422493,0.017667136887013,-0.01203297660083,-0.800687666143214,0,0,0,0,-0.006154304422493,0.017667136887013,-0.01203297660083,-0.000687666143214,0,0,0,0
1249,4,0,0,0,0,0.8,4,0,0.023124287381338,0.007030249408376,0.02365909135679,-0.802154061845524,0,0,0,0,0.023124287381338,0.007030249408376,0.02365909135679,-0.002154061845524,0,0,0,0
1250,4,0,0,0,0,0.8,4,0,-0.037874185110393,-0.036796255752525,0.017270498626699,-0.773148420117328,0,0,0,0,-0.037874185110393,-0.036796255752525,0.017270498626699,0.026851579882672,0,0,0,0
1251,4,0,0,0,0,0.8,4,0,0.006963274501308,-0.014739838690527,-0.006390186474787,-0.792503725472428,0,0,0,0,0.006963274501308,-0.014739838690527,-0.006390186474787,0.007496274527572,0,0,0,0
1252,4,0,0,0,0,0.8,4,0,-0.01625525651263,0.034238916998485,-0.021282670857756,-0.818725984208366,0,0,0,0,-0.01625525651263,0.034238916998485,-0.021282670857756,-0.018725984208366,0,0,0,0
1253,4,0,0,0,0,0.8,4,0,0.016878383647336,-0.002040593202599,-0.006850017514099,-0.813330662061669,0,0,0,0,0.016878383647336,-0.002040593202599,-0.006850017514099,-0.013330662061669,0,0,0,0
1254,4,0,0,0,0,0.8,4,0,-0.024768479047772,0.00681589098858,0.024015937496941,-0.775046401255327,0,0,0,0,-0.024768479047772,0.00681589098858,0.024015937496941,0.024953598744673,0,0,0,0
1255,4,0,0,0,0,0.8,4,0,-0.032678792730912,-0.004074958767849,-0.021919293261414,-0.826822980843106,0,0,0,0,-0.032678792730912,-0.004074958767849,-0.021919293261414,-0.026822980843106,0,0,0,0
1256,4,0,0,0,0,0.8,4,0,-0.034438452154574,-0.026259390693444,-0.008381302804298,-0.758250647043309,0,0,0,0,-0.034438452154574,-0.026259390693444,-0.008381302804298,0.041749352956691,0,0,0,0
1257,4,0,0,0,0,0.8,4,0,0.012579935468474,-0.000306801788832,0.001894584222436,-0.811991329374838,0,0,0,0,0.012579935468474,-0.000306801788832,0.001894584222436,-0.011991329374838,0,0,0,0
1258,4,0,0,0,0,0.8,4,0,0.01297666352927,-0.007478672070985,-0.025335016921296,-0.781181889989256,0,0,0,0,0.01297666352927,-0.007478672070985,-0.025335016921296,0.018818110010743,0,0,0,0
1259,4,0,0,0,0,0.8,4,0,0.00532481721085,-0.020470201879344,-0.020674382968805,-0.776751503035813,0,0,0,0,0.00532481721085,-0.020470201879344,-0.020674382968805,0.023248496964187,0,0,0,0
1260,4,0,0,0,0,0.8,4,0,0.014343268368703,-0.006101518857303,0.031796363918205,-0.803915760859626,0,0,0,0,0.014343268368703,-0.006101518857303,0.031796363918205,-0.003915760859626,0,0,0,0
1261,4,0,0,0,0,0.8,4,0,-0.014466529857262,0.000253071604613,-0.016232082415043,-0.813638049313101,0,0,0,0,-0.014466529857262,0.000253071604613,-0.016232082415043,-0.013638049313101,0,0,0,0
1262,4,0,0,0,0,0.8,4,0,0.021204925406008,-0.026470260984195,-0.001351046891853,-0.791454054857651,0,0,0,0,0.021204925406008,-0.026470260984195,-0.001351046891853,0.008545945142349,0,0,0,0
1263,4,0,0,0,0,0.8,4,0,0.000913348327301,0.014324450763512,0.000501698825515,-0.802582441299601,0,0,0,0,0.000913348327301,0.014324450763512,0.000501698825515,-0.002582441299601,0,0,0,0
1264,4,0,0,0,0,0.8,4,0,-0.007937982124671,0.015900857679522,-0.016351560154837,-0.801869603451788,0,0,0,0,-0.007937982124671,0.015900857679522,-0.016351560154837,-0.001869603451788,0,0,0,0
1265,4,0,0,0,0,0.8,4,0,0.00239563678967,-0.009746308066552,0.012398920754727,-0.811136758581795,0,0,0,0,0.00239563678967,-0.009746308066552,0.012398920754727,-0.011136758581795,0,0,0,0
1266,4,0,0,0,0,0.8,4,0,-0.020656575822873,0.000891946094384,-0.023123226104013,-0.776597871195074,0,0,0,0,-0.020656575822873,0.000891946094384,-0.023123226104013,0.023402128804926,0,0,0,0
1267,4,0,0,0,0,0.8,4,0,-0.026614220465076,-0.013688012167459,-0.008560113765658,-0.814608655114224,0,0,0,0,-0.026614220465076,-0.013688012167459,-0.008560113765658,-0.014608655114224,0,0,0,0
1268,4,0,0,0,0,0.8,4,0,-0.025994832068545,-6.81685199985208E-05,-0.019973205337857,-0.785541174217909,0,0,0,0,-0.025994832068545,-6.81685199985208E-05,-0.019973205337857,0.014458825782091,0,0,0,0
1269,4,0,0,0,0,0.8,4,0,-0.016510614352785,0.017673683097922,-0.006355579484857,-0.78920930129481,0,0,0,0,-0.016510614352785,0.017673683097922,-0.006355579484857,0.01079069870519,0,0,0,0
1270,4,0,0,0,0,0.8,4,0,-0.009075431681426,-0.005851251435254,0.009303285028875,-0.800814936908488,0,0,0,0,-0.009075431681426,-0.005851251435254,0.009303285028875,-0.000814936908488,0,0,0,0
1271,4,0,0,0,0,0.8,4,0,0.002323320795132,0.003767476235066,-0.024970276847873,-0.786121302184619,0,0,0,0,0.002323320795132,0.003767476235066,-0.024970276847873,0.013878697815381,0,0,0,0
1272,4,0,0,0,0,0.8,4,0,0.010547595630881,0.00068170244671,-0.019937735962582,-0.792571797533832,0,0,0,0,0.010547595630881,0.00068170244671,-0.019937735962582,0.007428202466168,0,0,0,0
1273,4,0,0,0,0,0.8,4,0,-0.02630200161716,-0.01879923398716,-0.0157504974694,-0.825894184064019,0,0,0,0,-0.02630200161716,-0.01879923398716,-0.0157504974694,-0.025894184064019,0,0,0,0
1274,4,0,0,0,0,0.8,4,0,-0.037454749634,0.00357226762931,-0.050490949318342,-0.778205785926465,0,0,0,0,-0.037454749634,0.00357226762931,-0.050490949318342,0.021794214073535,0,0,0,0
1275,4,0,0,0,0,0.8,4,0,0.009481914922643,0.022244870224959,0.013213777940628,-0.755387040550272,0,0,0,0,0.009481914922643,0.022244870224959,0.013213777940628,0.044612959449729,0,0,0,0
1276,4,0,0,0,0,0.8,4,0,0.003609582956929,-0.014267318494176,-0.008460950894984,-0.794004249545412,0,0,0,0,0.003609582956929,-0.014267318494176,-0.008460950894984,0.005995750454588,0,0,0,0
1277,4,0,0,0,0,0.8,4,0,0.008132086836142,-0.003290801627293,0.016139727169082,-0.783525970200482,0,0,0,0,0.008132086836142,-0.003290801627293,0.016139727169082,0.016474029799518,0,0,0,0
1278,4,0,0,0,0,0.8,4,0,-0.012843631729178,0.007378879606365,-0.015575771328097,-0.790981067884766,0,0,0,0,-0.012843631729178,0.007378879606365,-0.015575771328097,0.009018932115234,0,0,0,0
1279,4,0,0,0,0,0.8,4,0,0.004534363748457,-0.01499442316976,0.00011064116871,-0.810406516535378,0,0,0,0,0.004534363748457,-0.01499442316976,0.00011064116871,-0.010406516535378,0,0,0,0
1280,4,0,0,0,0,0.8,4,0,0.001426055661441,0.034101462200878,0.054344684625007,-0.797798553989218,0,0,0,0,0.001426055661441,0.034101462200878,0.054344684625007,0.002201446010782,0,0,0,0
1281,4,0,0,0,0,0.8,4,0,0.027571115896329,-0.028240935694927,0.001875292621919,-0.817503243387753,0,0,0,0,0.027571115896329,-0.028240935694927,0.001875292621919,-0.017503243387753,0,0,0,0
1282,4,0,0,0,0,0.8,4,0,-0.03295063869479,-0.053187588894645,-0.009575144517437,-0.78156346008907,0,0,0,0,-0.03295063869479,-0.053187588894645,-0.009575144517437,0.01843653991093,0,0,0,0
1283,4,0,0,0,0,0.8,4,0,-0.012451902634671,-0.004399854007568,0.01370899120471,-0.824919130277647,0,0,0,0,-0.012451902634671,-0.004399854007568,0.01370899120471,-0.024919130277647,0,0,0,0
1284,4,0,0,0,0,0.8,4,0,0.027549937663294,0.005254175815186,-0.018928308049983,-0.785767835867745,0,0,0,0,0.027549937663294,0.005254175815186,-0.018928308049983,0.014232164132255,0,0,0,0
1285,4,0,0,0,0,0.8,4,0,-0.001124845995803,0.017173544839119,0.002864325948211,-0.790732740952934,0,0,0,0,-0.001124845995803,0.017173544839119,0.002864325948211,0.009267259047066,0,0,0,0
1286,4,0,0,0,0,0.8,4,0,0.013123681693077,0.039516164282921,-0.030112417212368,-0.775614939439514,0,0,0,0,0.013123681693077,0.039516164282921,-0.030112417212368,0.024385060560486,0,0,0,0
1287,4,0,0,0,0,0.8,4,0,-0.013708889434886,-0.010111069193181,-0.022356569809935,-0.774957300915253,0,0,0,0,-0.013708889434886,-0.010111069193181,-0.022356569809935,0.025042699084748,0,0,0,0
1288,4,0,0,0,0,0.8,4,0,-0.001354330544086,0.021851692035402,0.019755634335939,-0.80667248953832,0,0,0,0,-0.001354330544086,0.021851692035402,0.019755634335939,-0.00667248953832,0,0,0,0
1289,4,0,0,0,0,0.8,4,0,0.017765779919576,0.021751543943337,0.038643353485668,-0.77359227584269,0,0,0,0,0.017765779919576,0.021751543943337,0.038643353485668,0.02640772415731,0,0,0,0
1290,4,0,0,0,0,0.8,4,0,-0.001121748099775,0.001946714485211,-0.019947284657585,-0.826432076079864,0,0,0,0,-0.001121748099775,0.001946714485211,-0.019947284657585,-0.026432076079864,0,0,0,0
1291,4,0,0,0,0,0.8,4,0,-0.023107941448392,-0.029170858285758,0.006655856599574,-0.814543954758702,0,0,0,0,-0.023107941448392,-0.029170858285758,0.006655856599574,-0.014543954758702,0,0,0,0
1292,4,0,0,0,0,0.8,4,0,-0.040428449377488,-0.017037665325,-0.007240297280726,-0.767209170990139,0,0,0,0,-0.040428449377488,-0.017037665325,-0.007240297280726,0.032790829009862,0,0,0,0
1293,4,0,0,0,0,0.8,4,0,-0.020312684269136,0.00505392675386,0.022350169260609,-0.769388452796895,0,0,0,0,-0.020312684269136,0.00505392675386,0.022350169260609,0.030611547203105,0,0,0,0
1294,4,0,0,0,0,0.8,4,0,-0.011476715106163,0.001061008839225,0.025568452078957,-0.794947388166737,0,0,0,0,-0.011476715106163,0.001061008839225,0.025568452078957,0.005052611833263,0,0,0,0
1295,4,0,0,0,0,0.8,4,0,-0.007131180429876,-0.017997277826862,-0.055189798468599,-0.798145945982928,0,0,0,0,-0.007131180429876,-0.017997277826862,-0.055189798468599,0.001854054017072,0,0,0,0
1296,4,0,0,0,0,0.8,4,0,0.003357320335613,0.001150592547039,-0.022885255670908,-0.811024649076185,0,0,0,0,0.003357320335613,0.001150592547039,-0.022885255670908,-0.011024649076185,0,0,0,0
1297,4,0,0,0,0,0.8,5,1,-0.842352965991896,0.004031507679486,0.004460745780936,-0.782764732135896,-0.650275042219999,0,0.904356386231686,0,-0.842352965991896,0.004031507679486,0.004460745780936,0.017235267864104,-0.650275042219999,0,-0.904356386231686,0
1298,4,0,0,0,0,0.8,4,0,-0.002298921907398,-0.003989197373711,-0.007364954509607,-0.811251456510928,0,0,0,0,-0.002298921907398,-0.003989197373711,-0.007364954509607,-0.011251456510928,0,0,0,0
1299,4,0,0,0,0,0.8,4,0,-0.015567322347152,-0.021979914683976,-0.003763597606662,-0.783429223953708,0,0,0,0,-0.015567322347152,-0.021979914683976,-0.003763597606662,0.016570776046292,0,0,0,0
1300,4,0,0,0,0,0.8,4,0,0.011180675927581,0.029630400320207,0.013036189422391,-0.816199663831756,0,0,0,0,0.011180675927581,0.029630400320207,0.013036189422391,-0.016199663831757,0,0,0,0
1301,4,0,0,0,0,0.8,4,0,-0.005877328805405,-0.013184901148869,-0.009885418799381,-0.81490658348933,0,0,0,0,-0.005877328805405,-0.013184901148869,-0.009885418799381,-0.01490658348933,0,0,0,0
1302,4,0,0,0,0,0.8,4,0,-0.00380708458686,-0.020401157258256,-0.029965775336462,-0.772384289875081,0,0,0,0,-0.00380708458686,-0.020401157258256,-0.029965775336462,0.02761571012492,0,0,0,0
1303,4,0,0,0,0,0.8,4,0,0.009890604052014,-0.031993519049276,-0.003734217923839,-0.823054329509266,0,0,0,0,0.009890604052014,-0.031993519049276,-0.003734217923839,-0.023054329509266,0,0,0,0
1304,4,0,0,0,0,0.8,4,0,-0.003146821020723,0.018517641419498,0.002018172886435,-0.769323122086232,0,0,0,0,-0.003146821020723,0.018517641419498,0.002018172886435,0.030676877913768,0,0,0,0
1305,4,0,0,0,0,0.8,4,0,-0.018694189724426,0.014849856749065,-0.002641329510092,-0.832019270036145,0,0,0,0,-0.018694189724426,0.014849856749065,-0.002641329510092,-0.032019270036145,0,0,0,0
1306,4,0,0,0,0,0.8,4,0,-0.001151240137917,-0.00025700859708,0.007983679646731,-0.801235053915802,0,0,0,0,-0.001151240137917,-0.00025700859708,0.007983679646731,-0.001235053915802,0,0,0,0
1307,4,0,0,0,0,0.8,4,0,0.003436131924215,-0.006227193725899,0.013626565715559,-0.784115316433018,0,0,0,0,0.003436131924215,-0.006227193725899,0.013626565715559,0.015884683566982,0,0,0,0
1308,4,0,0,0,0,0.8,4,0,-0.001072971681659,0.0103960426413,0.011436565070906,-0.78047933645968,0,0,0,0,-0.001072971681659,0.0103960426413,0.011436565070906,0.01952066354032,0,0,0,0
1309,4,0,0,0,0,0.8,4,0,-0.011742087207796,-0.002750072473491,-0.007370872884103,-0.819587671289185,0,0,0,0,-0.011742087207796,-0.002750072473491,-0.007370872884103,-0.019587671289185,0,0,0,0
1310,4,0,0,0,0,0.8,4,0,0.02428659413772,-0.015691051998509,-0.053943817853375,-0.760813041918833,0,0,0,0,0.02428659413772,-0.015691051998509,-0.053943817853375,0.039186958081167,0,0,0,0
1311,4,0,0,0,0,0.8,4,0,0.002089770809088,0.012910235159544,0.009930796802426,-0.777198473907034,0,0,0,0,0.002089770809088,0.012910235159544,0.009930796802426,0.022801526092966,0,0,0,0
1312,4,0,0,0,0,0.8,4,0,-0.029604330078816,-0.001957342088318,0.038272974362272,-0.758121716841654,0,0,0,0,-0.029604330078816,-0.001957342088318,0.038272974362272,0.041878283158346,0,0,0,0
1313,4,0,0,0,0,0.8,4,0,0.050473451544991,-0.001332890822246,0.035986365748988,-0.798210195438811,0,0,0,0,0.050473451544991,-0.001332890822246,0.035986365748988,0.001789804561189,0,0,0,0
1314,4,0,0,0,0,0.8,4,0,-0.030287416627297,-0.015638445041793,0.033352344366147,-0.794118067418673,0,0,0,0,-0.030287416627297,-0.015638445041793,0.033352344366147,0.005881932581327,0,0,0,0
1315,4,0,0,0,0,0.8,4,0,0.033791909737952,-0.027427493924359,0.014073290055376,-0.796123518761468,0,0,0,0,0.033791909737952,-0.027427493924359,0.014073290055376,0.003876481238532,0,0,0,0
1316,4,0,0,0,0,0.8,4,0,-0.009860056898243,0.018549411738479,0.022706811184914,-0.763117183155268,0,0,0,0,-0.009860056898243,0.018549411738479,0.022706811184914,0.036882816844732,0,0,0,0
1317,4,0,0,0,0,0.8,4,0,-0.011872295971372,-0.002511279644836,-0.011597553974303,-0.834189681676965,0,0,0,0,-0.011872295971372,-0.002511279644836,-0.011597553974303,-0.034189681676965,0,0,0,0
1318,4,0,0,0,0,0.8,4,0,0.003222327818916,-0.008674748691759,-0.000564606943146,-0.789588050631204,0,0,0,0,0.003222327818916,-0.008674748691759,-0.000564606943146,0.010411949368796,0,0,0,0
1319,4,0,0,0,0,0.8,4,0,0.05175730519209,-0.001218673268295,-0.001123183406716,-0.808448456565809,0,0,0,0,0.05175730519209,-0.001218673268295,-0.001123183406716,-0.008448456565809,0,0,0,0
1320,4,0,0,0,0,0.8,4,0,0.007002928244708,-0.027282073682274,-0.016850545752961,-0.806364897605374,0,0,0,0,0.007002928244708,-0.027282073682274,-0.016850545752961,-0.006364897605374,0,0,0,0
1321,4,0,0,0,0,0.8,4,0,0.011496967479084,-0.0219915945084,-0.000715405547066,-0.804625058646792,0,0,0,0,0.011496967479084,-0.0219915945084,-0.000715405547066,-0.004625058646792,0,0,0,0
1322,4,0,0,0,0,0.8,4,0,-0.007722815235148,-0.012643209275792,-0.01190282232904,-0.801957841288608,0,0,0,0,-0.007722815235148,-0.012643209275792,-0.01190282232904,-0.001957841288608,0,0,0,0
1323,4,0,0,0,0,0.8,4,0,-0.023750894206755,0.023386394503695,0.026862507353754,-0.782544971616508,0,0,0,0,-0.023750894206755,0.023386394503695,0.026862507353754,0.017455028383492,0,0,0,0
1324,4,0,0,0,0,0.8,4,0,0.013144547541741,-0.008107177085323,0.021433888591342,-0.781496266666111,0,0,0,0,0.013144547541741,-0.008107177085323,0.021433888591342,0.018503733333889,0,0,0,0
1325,4,0,0,0,0,0.8,4,0,0.006519729176344,-0.021291826489022,-0.009082253445159,-0.819301718813587,0,0,0,0,0.006519729176344,-0.021291826489022,-0.009082253445159,-0.019301718813587,0,0,0,0
1326,4,0,0,0,0,0.8,4,0,-0.011945023135575,-0.018772697833024,-0.040653588724916,-0.761972102310004,0,0,0,0,-0.011945023135575,-0.018772697833024,-0.040653588724916,0.038027897689996,0,0,0,0
1327,4,0,0,0,0,0.8,4,0,-0.008069187572571,-0.02489214132141,0.017982458324434,-0.803919033180495,0,0,0,0,-0.008069187572571,-0.02489214132141,0.017982458324434,-0.003919033180495,0,0,0,0
1328,4,0,0,0,0,0.8,4,0,-0.01553201499964,-0.025485630083301,0.010619804538635,-0.808880621192945,0,0,0,0,-0.01553201499964,-0.025485630083301,0.010619804538635,-0.008880621192945,0,0,0,0
1329,4,0,0,0,0,0.8,4,0,-0.022943490094138,0.004465091181621,-0.008584397514518,-0.825214216732219,0,0,0,0,-0.022943490094138,0.004465091181621,-0.008584397514518,-0.025214216732219,0,0,0,0
1330,4,0,0,0,0,0.8,4,1,-0.058393751863875,-0.014305329784007,-0.007131596778466,-0.781326567683909,0,0,0.133469579623501,0,-0.058393751863875,-0.014305329784007,-0.007131596778466,0.018673432316091,0,0,-0.133469579623501,0
