Run #,AR Order,MA Order,MA 1-lag Coeff,MA 2-lag Coeff,MA 3-lag Coeff,MA 4-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Fitted MA 3-lag Coeff,Fitted MA 4-lag Coeff,Fitted MA 5-lag Coeff,Fitted MA 6-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff,Diff in MA 3-lag Coeff,Diff in MA 4-lag Coeff,Diff in MA 5-lag Coeff,Diff in MA 6-lag Coeff
889,0,4,0,0,0,0.8,0,4,0,0,0.008655904790172,0.011788119691743,0.016732034959962,0.792927760633772,0,0,0,0,-0.008655904790172,-0.011788119691743,-0.016732034959962,0.007072239366228,0,0
890,0,4,0,0,0,0.8,0,4,0,0,0.011385196762531,0.020323944850868,0.018943065587441,0.818634865804654,0,0,0,0,-0.011385196762531,-0.020323944850868,-0.018943065587441,-0.018634865804654,0,0
891,0,4,0,0,0,0.8,0,4,0,0,-0.021938969095101,-0.008547376601232,-0.01406024130019,0.829525866817672,0,0,0,0,0.021938969095101,0.008547376601232,0.01406024130019,-0.029525866817672,0,0
892,0,4,0,0,0,0.8,0,4,0,0,-0.02002460504098,-0.000185699135381,-0.014010511049219,0.781916907637532,0,0,0,0,0.02002460504098,0.000185699135381,0.014010511049219,0.018083092362468,0,0
893,0,4,0,0,0,0.8,0,4,0,0,0.019742212905625,0.023833964430036,0.00162382766323,0.810400469825838,0,0,0,0,-0.019742212905625,-0.023833964430036,-0.00162382766323,-0.010400469825838,0,0
894,0,4,0,0,0,0.8,0,4,0,0,0.041073537938937,-0.004844191221868,-0.011360335082786,0.831123257066352,0,0,0,0,-0.041073537938937,0.004844191221868,0.011360335082786,-0.031123257066352,0,0
895,0,4,0,0,0,0.8,0,4,0,0,0.011790444376039,-0.006830604813867,0.007553658854994,0.801867895062059,0,0,0,0,-0.011790444376039,0.006830604813867,-0.007553658854994,-0.001867895062059,0,0
896,0,4,0,0,0,0.8,0,4,0,0,0.007602336188082,-0.001492037182923,-0.029698261526291,0.799137275565945,0,0,0,0,-0.007602336188082,0.001492037182923,0.029698261526291,0.000862724434055,0,0
897,0,4,0,0,0,0.8,0,4,0,0,0.020824418078476,-0.003407677266309,-0.006435032038602,0.776264301708923,0,0,0,0,-0.020824418078476,0.003407677266309,0.006435032038602,0.023735698291077,0,0
898,0,4,0,0,0,0.8,0,4,0,0,-0.014028078453954,0.007853118885645,0.027069968834874,0.808290412678331,0,0,0,0,0.014028078453954,-0.007853118885645,-0.027069968834874,-0.008290412678331,0,0
899,0,4,0,0,0,0.8,0,4,0,0,-0.014502253571308,0.012310955349072,-0.021845836649952,0.779214363735371,0,0,0,0,0.014502253571308,-0.012310955349072,0.021845836649952,0.020785636264629,0,0
900,0,4,0,0,0,0.8,0,4,0,0,-0.020820474461695,-0.017318733936428,-0.018644055463754,0.790357022554703,0,0,0,0,0.020820474461695,0.017318733936428,0.018644055463754,0.009642977445297,0,0
901,0,4,0,0,0,0.8,0,4,0,0,-0.005282302785967,-0.02825116448634,-7.0070593889757E-05,0.818780715330304,0,0,0,0,0.005282302785967,0.02825116448634,7.0070593889757E-05,-0.018780715330304,0,0
902,0,4,0,0,0,0.8,0,4,0,0,0.021059897456966,0.023387945462298,0.006772610445405,0.831047729402033,0,0,0,0,-0.021059897456966,-0.023387945462298,-0.006772610445405,-0.031047729402033,0,0
903,0,4,0,0,0,0.8,0,4,0,0,0.013234684016491,-0.01238004878834,0.012981451047781,0.806852560798305,0,0,0,0,-0.013234684016491,0.01238004878834,-0.012981451047781,-0.006852560798305,0,0
904,0,4,0,0,0,0.8,0,4,0,0,-0.001502602991419,-0.006902136007111,-0.021631337915774,0.798995965674422,0,0,0,0,0.001502602991419,0.006902136007111,0.021631337915774,0.001004034325578,0,0
905,0,4,0,0,0,0.8,0,4,0,0,-0.009134156956697,-0.031268894040394,0.001253356983028,0.774921347073756,0,0,0,0,0.009134156956697,0.031268894040394,-0.001253356983028,0.025078652926244,0,0
906,0,4,0,0,0,0.8,0,4,0,0,-0.002484654200376,-0.005744978184623,-0.001557489204029,0.809451586646915,0,0,0,0,0.002484654200376,0.005744978184623,0.001557489204029,-0.009451586646915,0,0
907,0,4,0,0,0,0.8,0,4,0,0,0.008167583186907,0.012057342974053,-0.007818159448052,0.789428819817349,0,0,0,0,-0.008167583186907,-0.012057342974053,0.007818159448052,0.010571180182652,0,0
908,0,4,0,0,0,0.8,0,4,0,0,0.025809769439672,-0.025736037087313,0.029612243502654,0.782164690758503,0,0,0,0,-0.025809769439672,0.025736037087313,-0.029612243502654,0.017835309241497,0,0
909,0,4,0,0,0,0.8,0,4,0,0,-0.003473701358749,-0.024166086622263,0.041759366960076,0.767402090864098,0,0,0,0,0.003473701358749,0.024166086622263,-0.041759366960076,0.032597909135902,0,0
910,0,4,0,0,0,0.8,0,4,0,0,-0.006736167563365,-0.024732336783033,0.000433236364605,0.802736494293602,0,0,0,0,0.006736167563365,0.024732336783033,-0.000433236364605,-0.002736494293602,0,0
911,0,4,0,0,0,0.8,0,4,0,0,0.001763123499725,0.016860109754461,0.020979612618576,0.800498905080323,0,0,0,0,-0.001763123499725,-0.016860109754461,-0.020979612618576,-0.000498905080323,0,0
912,0,4,0,0,0,0.8,0,4,0,0,-0.019732794916306,-0.020531837894777,-0.017947609563436,0.780372012186153,0,0,0,0,0.019732794916306,0.020531837894777,0.017947609563436,0.019627987813848,0,0
913,0,4,0,0,0,0.8,0,4,0,0,0.004497163747032,0.035976066030558,0.036114995702175,0.837060331468084,0,0,0,0,-0.004497163747032,-0.035976066030558,-0.036114995702175,-0.037060331468084,0,0
914,0,4,0,0,0,0.8,0,4,0,0,0.017438761613573,0.029041453469302,-0.008151679637605,0.781309698972992,0,0,0,0,-0.017438761613573,-0.029041453469302,0.008151679637605,0.018690301027009,0,0
915,0,4,0,0,0,0.8,0,4,0,0,-0.040740758749385,0.011215995042345,0.017373335550407,0.845944461079645,0,0,0,0,0.040740758749385,-0.011215995042345,-0.017373335550407,-0.045944461079645,0,0
916,0,4,0,0,0,0.8,0,4,0,0,0.013744619846988,0.021002878650314,0.00551823652041,0.816087384390375,0,0,0,0,-0.013744619846988,-0.021002878650314,-0.00551823652041,-0.016087384390376,0,0
917,0,4,0,0,0,0.8,0,4,0,0,0.015927625364855,0.015383761892183,-0.010332740521836,0.75405369339008,0,0,0,0,-0.015927625364855,-0.015383761892183,0.010332740521836,0.04594630660992,0,0
918,0,4,0,0,0,0.8,0,4,0,0,-0.012005674384946,0.039775876634743,-0.005795112605082,0.809381677826202,0,0,0,0,0.012005674384946,-0.039775876634743,0.005795112605082,-0.009381677826202,0,0
919,0,4,0,0,0,0.8,0,4,0,0,0.016653218123357,-0.004064189425749,0.005730416791275,0.83233229915394,0,0,0,0,-0.016653218123357,0.004064189425749,-0.005730416791275,-0.032332299153941,0,0
920,0,4,0,0,0,0.8,0,4,0,0,0.044517023276827,-0.05960172377162,-0.001557820607988,0.791561731124765,0,0,0,0,-0.044517023276827,0.05960172377162,0.001557820607988,0.008438268875235,0,0
921,0,4,0,0,0,0.8,0,4,0,0,0.008696042780213,0.000309042560308,-0.010132741510619,0.77735483130367,0,0,0,0,-0.008696042780213,-0.000309042560308,0.010132741510619,0.02264516869633,0,0
922,0,4,0,0,0,0.8,0,4,0,0,0.011303263847004,0.016659566868783,0.007754406713307,0.817165964753017,0,0,0,0,-0.011303263847004,-0.016659566868783,-0.007754406713307,-0.017165964753017,0,0
923,0,4,0,0,0,0.8,0,4,0,0,-0.027276829640546,-0.006124070734947,-0.017378477990881,0.806134919166669,0,0,0,0,0.027276829640546,0.006124070734947,0.017378477990881,-0.006134919166669,0,0
924,0,4,0,0,0,0.8,0,4,0,0,-0.02116355815897,-0.003561646623936,-0.032392031232103,0.790902420526131,0,0,0,0,0.02116355815897,0.003561646623936,0.032392031232103,0.009097579473869,0,0
925,0,4,0,0,0,0.8,0,4,0,0,0.004550452189584,0.001811031494737,-0.024437271815441,0.799853970882098,0,0,0,0,-0.004550452189584,-0.001811031494737,0.024437271815441,0.000146029117902,0,0
926,0,4,0,0,0,0.8,0,5,0,0,0.11357057759395,-0.009238308757969,0.01217356856831,0.829013526166947,0.098962446416748,0,0,0,-0.11357057759395,0.009238308757969,-0.01217356856831,-0.029013526166947,-0.098962446416748,0
927,0,4,0,0,0,0.8,0,4,0,0,-0.003218330311738,-0.01349244286131,0.013078625686367,0.783594519423361,0,0,0,0,0.003218330311738,0.01349244286131,-0.013078625686367,0.016405480576639,0,0
928,0,4,0,0,0,0.8,0,4,0,0,0.014410808651662,0.013230859931784,-0.002889020015826,0.781930760929938,0,0,0,0,-0.014410808651662,-0.013230859931784,0.002889020015826,0.018069239070062,0,0
929,0,4,0,0,0,0.8,1,4,0.122754862461382,0,-0.043853424182464,0.014849697607006,8.16321475078652E-05,0.792673557087075,0,0,0.122754862461382,0,0.043853424182464,-0.014849697607006,-8.16321475078652E-05,0.007326442912925,0,0
930,0,4,0,0,0,0.8,0,4,0,0,-0.032614660209885,-0.009106684525791,-0.019452048486986,0.828668764201366,0,0,0,0,0.032614660209885,0.009106684525791,0.019452048486986,-0.028668764201366,0,0
931,0,4,0,0,0,0.8,0,4,0,0,0.015434586531441,-0.002171267909177,0.022076735682419,0.767732221886833,0,0,0,0,-0.015434586531441,0.002171267909177,-0.022076735682419,0.032267778113167,0,0
932,0,4,0,0,0,0.8,0,4,0,0,-0.006171937053403,0.027579510071055,-0.01689396812407,0.810199865998677,0,0,0,0,0.006171937053403,-0.027579510071055,0.01689396812407,-0.010199865998677,0,0
933,0,4,0,0,0,0.8,0,4,0,0,-0.001486714904917,-0.01353193033196,0.013428484802728,0.798326721218372,0,0,0,0,0.001486714904917,0.01353193033196,-0.013428484802728,0.001673278781628,0,0
934,0,4,0,0,0,0.8,0,4,0,0,0.000414882055941,0.00370167137362,0.04428845035548,0.814640869588761,0,0,0,0,-0.000414882055941,-0.00370167137362,-0.04428845035548,-0.014640869588762,0,0
935,0,4,0,0,0,0.8,0,4,0,0,0.001168002335466,-0.042356098236239,-0.002008847924331,0.825301125355004,0,0,0,0,-0.001168002335466,0.042356098236239,0.002008847924331,-0.025301125355004,0,0
936,0,4,0,0,0,0.8,0,4,0,0,-0.015449316472915,-0.001982143689221,-0.022852760222412,0.803062085483023,0,0,0,0,0.015449316472915,0.001982143689221,0.022852760222412,-0.003062085483023,0,0
937,0,4,0,0,0,0.8,0,4,0,0,-0.006176954197077,0.029150803024521,0.026979762387021,0.827579331970593,0,0,0,0,0.006176954197077,-0.029150803024521,-0.026979762387021,-0.027579331970593,0,0
938,0,4,0,0,0,0.8,0,4,0,0,0.026401816746338,-0.012227440607389,-0.020442498757113,0.755919308666409,0,0,0,0,-0.026401816746338,0.012227440607389,0.020442498757113,0.044080691333591,0,0
939,0,4,0,0,0,0.8,0,4,0,0,-0.010968719764433,-0.022439646084032,0.008972359358524,0.817990098638436,0,0,0,0,0.010968719764433,0.022439646084032,-0.008972359358524,-0.017990098638436,0,0
940,0,4,0,0,0,0.8,0,4,0,0,-0.000988825896609,-0.026787331965182,0.012775733070099,0.821702167772581,0,0,0,0,0.000988825896609,0.026787331965182,-0.012775733070099,-0.021702167772581,0,0
941,0,4,0,0,0,0.8,0,4,0,0,-0.018904083294946,-0.01993722012192,0.027139459951723,0.809163176408541,0,0,0,0,0.018904083294946,0.01993722012192,-0.027139459951723,-0.009163176408541,0,0
942,0,4,0,0,0,0.8,0,4,0,0,0.004998706088079,0.001233654460595,0.004675883679068,0.79942187701031,0,0,0,0,-0.004998706088079,-0.001233654460595,-0.004675883679068,0.000578122989691,0,0
943,0,4,0,0,0,0.8,0,4,0,0,-0.016775467945325,-0.021708356965328,0.004814935861902,0.823953782535691,0,0,0,0,0.016775467945325,0.021708356965328,-0.004814935861902,-0.023953782535691,0,0
944,0,4,0,0,0,0.8,0,4,0,0,0.017202974324652,-0.013670786145266,0.009437839630353,0.823188246711806,0,0,0,0,-0.017202974324652,0.013670786145266,-0.009437839630353,-0.023188246711806,0,0
945,0,4,0,0,0,0.8,0,4,0,0,-0.021366213183142,-0.00098361184825,-0.009420082710958,0.799794340217669,0,0,0,0,0.021366213183142,0.00098361184825,0.009420082710958,0.000205659782331,0,0
946,0,4,0,0,0,0.8,0,4,0,0,0.028620573529475,-0.010350345953061,-0.000593434203387,0.769368314684465,0,0,0,0,-0.028620573529475,0.010350345953061,0.000593434203387,0.030631685315535,0,0
947,0,4,0,0,0,0.8,0,4,0,0,0.000636759459679,0.003958147005381,-0.005951010094993,0.818624223109623,0,0,0,0,-0.000636759459679,-0.003958147005381,0.005951010094993,-0.018624223109623,0,0
948,0,4,0,0,0,0.8,0,4,0,0,0.013161900634744,-0.007536803631083,-0.019350338913727,0.807342426971338,0,0,0,0,-0.013161900634744,0.007536803631083,0.019350338913727,-0.007342426971338,0,0
949,0,4,0,0,0,0.8,0,4,0,0,-0.011562220999255,-0.026320694652701,-0.028912074146056,0.835098133076814,0,0,0,0,0.011562220999255,0.026320694652701,0.028912074146056,-0.035098133076814,0,0
950,0,4,0,0,0,0.8,0,4,0,0,0.012808162557832,0.013941696045183,-0.016450996676549,0.81223683882307,0,0,0,0,-0.012808162557832,-0.013941696045183,0.016450996676549,-0.012236838823071,0,0
951,0,4,0,0,0,0.8,0,4,0,0,-0.03282841100538,0.001348743586621,-0.010431007808339,0.817534339170101,0,0,0,0,0.03282841100538,-0.001348743586621,0.010431007808339,-0.017534339170102,0,0
952,0,4,0,0,0,0.8,0,4,0,0,0.006689606816428,-0.008187866523786,-0.021781029687472,0.798817687014017,0,0,0,0,-0.006689606816428,0.008187866523786,0.021781029687472,0.001182312985983,0,0
953,0,4,0,0,0,0.8,0,4,0,0,-0.005536870348455,0.018449092670426,-0.014703978078255,0.794727358149564,0,0,0,0,0.005536870348455,-0.018449092670426,0.014703978078255,0.005272641850436,0,0
954,0,4,0,0,0,0.8,0,4,0,0,0.026871901200596,0.005837143303798,-0.013617145873855,0.812172270246164,0,0,0,0,-0.026871901200596,-0.005837143303798,0.013617145873855,-0.012172270246164,0,0
955,0,4,0,0,0,0.8,0,4,0,0,0.014840910559917,0.018972120867066,0.0012005582559,0.816127233179002,0,0,0,0,-0.014840910559917,-0.018972120867066,-0.0012005582559,-0.016127233179002,0,0
956,0,4,0,0,0,0.8,0,4,0,0,0.016010600552172,-0.00347613761639,0.022875239514522,0.814551824773999,0,0,0,0,-0.016010600552172,0.00347613761639,-0.022875239514522,-0.014551824773999,0,0
957,0,4,0,0,0,0.8,0,4,0,0,-0.014265500377419,0.011722902552827,0.038184943782507,0.80374599640182,0,0,0,0,0.014265500377419,-0.011722902552827,-0.038184943782507,-0.003745996401821,0,0
958,0,4,0,0,0,0.8,0,4,0,0,0.049917641230271,0.034460772173239,-0.004804727163253,0.840823688368618,0,0,0,0,-0.049917641230271,-0.034460772173239,0.004804727163253,-0.040823688368619,0,0
959,0,4,0,0,0,0.8,0,4,0,0,0.002151228461062,0.00270451349017,0.021767128554266,0.790144131948495,0,0,0,0,-0.002151228461062,-0.00270451349017,-0.021767128554266,0.009855868051505,0,0
960,0,4,0,0,0,0.8,0,4,0,0,-0.01022451818526,-0.009719760788978,-0.020650122915267,0.7709267157643,0,0,0,0,0.01022451818526,0.009719760788978,0.020650122915267,0.029073284235701,0,0
961,0,4,0,0,0,0.8,0,4,0,0,0.001594700887857,-0.003611792128975,-0.030300820508559,0.809645751372329,0,0,0,0,-0.001594700887857,0.003611792128975,0.030300820508559,-0.009645751372329,0,0
962,0,4,0,0,0,0.8,0,4,0,0,0.032481634985068,0.024942887917668,-0.014004760862697,0.788871626693498,0,0,0,0,-0.032481634985068,-0.024942887917668,0.014004760862697,0.011128373306502,0,0
963,0,4,0,0,0,0.8,0,4,0,0,-0.012029132164075,0.015446329954395,0.016258919932767,0.835361645642849,0,0,0,0,0.012029132164075,-0.015446329954395,-0.016258919932767,-0.035361645642849,0,0
964,0,4,0,0,0,0.8,0,4,0,0,-0.019987066119924,-0.016845065713159,-0.009234683650376,0.798301402844166,0,0,0,0,0.019987066119924,0.016845065713159,0.009234683650376,0.001698597155834,0,0
965,0,4,0,0,0,0.8,0,4,0,0,0.010054064335576,0.005197271021242,-0.032350772133099,0.797942789009927,0,0,0,0,-0.010054064335576,-0.005197271021242,0.032350772133099,0.002057210990073,0,0
966,0,4,0,0,0,0.8,0,4,0,0,-0.01080441684864,0.005294876670623,-0.00631789308321,0.794074604734277,0,0,0,0,0.01080441684864,-0.005294876670623,0.00631789308321,0.005925395265723,0,0
967,0,4,0,0,0,0.8,0,4,0,0,0.013238110782171,0.03015616382136,0.002630153706261,0.773111877927509,0,0,0,0,-0.013238110782171,-0.03015616382136,-0.002630153706261,0.026888122072491,0,0
968,0,4,0,0,0,0.8,0,4,0,0,-0.015761070994101,-0.031196776627136,-0.002078654514813,0.780473350120124,0,0,0,0,0.015761070994101,0.031196776627136,0.002078654514813,0.019526649879876,0,0
969,0,4,0,0,0,0.8,0,4,0,0,-0.002174805772207,0.013517631770815,-0.014804609444173,0.815049505288527,0,0,0,0,0.002174805772207,-0.013517631770815,0.014804609444173,-0.015049505288527,0,0
970,0,4,0,0,0,0.8,0,4,0,0,-0.018689977060795,-0.001021695401413,0.026742280127343,0.812697203613171,0,0,0,0,0.018689977060795,0.001021695401413,-0.026742280127343,-0.012697203613171,0,0
971,0,4,0,0,0,0.8,0,4,0,0,0.040950805666376,-0.020556488654493,-0.017012367763334,0.815639491746501,0,0,0,0,-0.040950805666376,0.020556488654493,0.017012367763334,-0.015639491746501,0,0
972,0,4,0,0,0,0.8,0,4,0,0,-0.02454875774316,0.017925724329035,-0.035520029377959,0.791163183291078,0,0,0,0,0.02454875774316,-0.017925724329035,0.035520029377959,0.008836816708922,0,0
973,0,4,0,0,0,0.8,0,4,0,0,0.015942938079364,-0.009191786583692,0.004304793574482,0.780860367590209,0,0,0,0,-0.015942938079364,0.009191786583692,-0.004304793574482,0.019139632409791,0,0
974,0,4,0,0,0,0.8,0,4,0,0,0.019879246272334,-0.036926488540557,0.00038397519298,0.775418465806298,0,0,0,0,-0.019879246272334,0.036926488540557,-0.00038397519298,0.024581534193702,0,0
975,0,4,0,0,0,0.8,0,4,0,0,0.000588041823845,0.00430427869167,0.029273548476206,0.773962268886725,0,0,0,0,-0.000588041823845,-0.00430427869167,-0.029273548476206,0.026037731113275,0,0
976,0,4,0,0,0,0.8,0,4,0,0,-0.020474998975277,-0.035593380508407,-0.005127110116209,0.766080526179993,0,0,0,0,0.020474998975277,0.035593380508407,0.005127110116209,0.033919473820007,0,0
977,0,4,0,0,0,0.8,0,4,0,0,0.023146467149764,-0.022630398758281,0.021369856225839,0.825781538509865,0,0,0,0,-0.023146467149764,0.022630398758281,-0.021369856225839,-0.025781538509865,0,0
978,0,4,0,0,0,0.8,0,4,0,0,-0.014165912543766,0.025944340220932,-0.009326749150608,0.797306060715427,0,0,0,0,0.014165912543766,-0.025944340220932,0.009326749150608,0.002693939284573,0,0
979,0,4,0,0,0,0.8,0,4,0,0,-0.008025811983581,-0.01595352070759,0.03376054133015,0.802434286118912,0,0,0,0,0.008025811983581,0.01595352070759,-0.03376054133015,-0.002434286118912,0,0
980,0,4,0,0,0,0.8,0,4,0,0,-0.022530343762867,0.003475826475756,0.021215318431509,0.777943105708868,0,0,0,0,0.022530343762867,-0.003475826475756,-0.021215318431509,0.022056894291132,0,0
981,0,4,0,0,0,0.8,0,4,0,0,-0.00578581295364,0.024827720344418,-0.02021420741919,0.817367806171609,0,0,0,0,0.00578581295364,-0.024827720344418,0.02021420741919,-0.017367806171609,0,0
982,0,4,0,0,0,0.8,0,4,0,0,0.001975646231653,-0.011743129665347,0.023774741896035,0.820039315742499,0,0,0,0,-0.001975646231653,0.011743129665347,-0.023774741896035,-0.020039315742499,0,0
983,0,4,0,0,0,0.8,0,4,0,0,-0.016320393703436,-0.002447531949865,-0.047482178279777,0.777854624041628,0,0,0,0,0.016320393703436,0.002447531949865,0.047482178279777,0.022145375958372,0,0
984,0,4,0,0,0,0.8,0,4,0,0,-0.008147874354477,0.024562446828966,-0.047508954179957,0.7783738543017,0,0,0,0,0.008147874354477,-0.024562446828966,0.047508954179957,0.0216261456983,0,0
985,0,4,0,0,0,0.8,0,4,0,0,-0.011802719646177,-0.014537879480518,0.035649989378435,0.840641684918571,0,0,0,0,0.011802719646177,0.014537879480518,-0.035649989378435,-0.040641684918571,0,0
986,0,4,0,0,0,0.8,0,4,0,0,-0.001009703236187,-0.005779325831854,-0.045058786162421,0.800134885828872,0,0,0,0,0.001009703236187,0.005779325831854,0.045058786162421,-0.000134885828872,0,0
987,0,4,0,0,0,0.8,0,4,0,0,0.003652257252064,0.020309685180548,-0.017058438645778,0.808391359661029,0,0,0,0,-0.003652257252064,-0.020309685180548,0.017058438645778,-0.008391359661029,0,0
988,0,4,0,0,0,0.8,0,4,0,0,-0.004315707109953,-0.01343819474821,-0.027948724505789,0.835648428946605,0,0,0,0,0.004315707109953,0.01343819474821,0.027948724505789,-0.035648428946605,0,0
989,0,4,0,0,0,0.8,0,4,0,0,-0.004370494326989,0.017857499888454,0.032795955120714,0.774669835937191,0,0,0,0,0.004370494326989,-0.017857499888454,-0.032795955120714,0.02533016406281,0,0
990,0,4,0,0,0,0.8,0,4,0,0,-0.00114651162179,-0.033771631272058,-0.034351134399281,0.794725242890674,0,0,0,0,0.00114651162179,0.033771631272058,0.034351134399281,0.005274757109326,0,0
991,0,4,0,0,0,0.8,0,4,0,0,0.021129472465281,0.007024979345474,0.011609972281649,0.782007583730654,0,0,0,0,-0.021129472465281,-0.007024979345474,-0.011609972281649,0.017992416269346,0,0
992,0,4,0,0,0,0.8,0,4,0,0,-0.007913946529918,-0.009787496830882,-0.001832170589558,0.812972322101156,0,0,0,0,0.007913946529918,0.009787496830882,0.001832170589558,-0.012972322101156,0,0
993,0,4,0,0,0,0.8,0,4,0,0,-0.004213148602371,0.019063082113844,-0.001525440445518,0.805495351673461,0,0,0,0,0.004213148602371,-0.019063082113844,0.001525440445518,-0.005495351673461,0,0
994,0,4,0,0,0,0.8,0,4,0,0,0.033685015603845,0.01158854976261,-0.001240147670502,0.783769263017542,0,0,0,0,-0.033685015603845,-0.01158854976261,0.001240147670502,0.016230736982458,0,0
995,0,4,0,0,0,0.8,0,4,0,0,-0.016911754721212,0.027856420327381,0.02774206372812,0.809526695763999,0,0,0,0,0.016911754721212,-0.027856420327381,-0.02774206372812,-0.009526695763999,0,0
996,0,4,0,0,0,0.8,0,4,0,0,0.032661731730975,0.009037392566714,0.00215246525055,0.800532132230648,0,0,0,0,-0.032661731730975,-0.009037392566714,-0.00215246525055,-0.000532132230648,0,0
997,0,4,0,0,0,0.8,0,4,0,0,-0.005642324323174,-0.001199586710863,-0.001281937194014,0.783552883554868,0,0,0,0,0.005642324323174,0.001199586710863,0.001281937194014,0.016447116445132,0,0
998,0,4,0,0,0,0.8,0,4,0,0,-0.025774392169739,0.016712589447423,0.017388605244072,0.7830106579359,0,0,0,0,0.025774392169739,-0.016712589447423,-0.017388605244072,0.0169893420641,0,0
999,0,4,0,0,0,0.8,0,4,0,0,0.022251913861973,0.003326864168763,-0.007898706551617,0.805737115594643,0,0,0,0,-0.022251913861973,-0.003326864168763,0.007898706551617,-0.005737115594643,0,0
1000,0,4,0,0,0,0.8,0,4,0,0,-0.01288884880272,-0.001936903511529,0.002552433546135,0.831765758160987,0,0,0,0,0.01288884880272,0.001936903511529,-0.002552433546135,-0.031765758160987,0,0
