Run #,AR Order,MA Order,MA 1-lag Coeff,MA 2-lag Coeff,MA 3-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Fitted MA 3-lag Coeff,Fitted MA 4-lag Coeff,Fitted MA 5-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff,Diff in MA 3-lag Coeff,Diff in MA 4-lag Coeff,Diff in MA 5-lag Coeff
554,0,3,0,0.2,0.8,0,3,0,0,0.016674101976131,0.176145427491641,0.797154326940731,0,0,0,0,-0.016674101976131,0.023854572508359,0.00284567305927,0,0
555,0,3,0,0.2,0.8,0,4,0,0,0.1021239163981,0.227230301917894,0.79424979684279,0.127418092943989,0,0,0,-0.1021239163981,-0.027230301917894,0.00575020315721,-0.127418092943989,0
556,0,3,0,0.2,0.8,0,3,0,0,0.00608305441415,0.196072824067539,0.839844595307298,0,0,0,0,-0.00608305441415,0.003927175932461,-0.039844595307298,0,0
557,0,3,0,0.2,0.8,0,3,0,0,0.012828324812909,0.175259804434358,0.773682785734306,0,0,0,0,-0.012828324812909,0.024740195565642,0.026317214265694,0,0
558,0,3,0,0.2,0.8,0,3,0,0,-0.030170801374932,0.198943228127327,0.816070682110808,0,0,0,0,0.030170801374932,0.001056771872673,-0.016070682110808,0,0
559,0,3,0,0.2,0.8,0,3,0,0,-0.079314366124978,0.236901131953153,0.795336368259313,0,0,0,0,0.079314366124978,-0.036901131953153,0.004663631740687,0,0
560,0,3,0,0.2,0.8,0,3,0,0,0.009726577691101,0.202323026762722,0.803355456434669,0,0,0,0,-0.009726577691101,-0.002323026762722,-0.003355456434669,0,0
561,0,3,0,0.2,0.8,0,3,0,0,0.030659564403529,0.182867932113569,0.790214763474934,0,0,0,0,-0.030659564403529,0.017132067886431,0.009785236525066,0,0
562,0,3,0,0.2,0.8,0,3,0,0,-0.019578929542823,0.194289753622792,0.788336012689739,0,0,0,0,0.019578929542823,0.005710246377208,0.011663987310261,0,0
563,0,3,0,0.2,0.8,0,3,0,0,-0.032584978142613,0.206705709786376,0.783858979889413,0,0,0,0,0.032584978142613,-0.006705709786376,0.016141020110588,0,0
564,0,3,0,0.2,0.8,0,3,0,0,-0.004559816273684,0.218591731148335,0.769881501518418,0,0,0,0,0.004559816273684,-0.018591731148335,0.030118498481583,0,0
565,0,3,0,0.2,0.8,0,3,0,0,-0.013203402007693,0.196585896511001,0.791381135090122,0,0,0,0,0.013203402007693,0.003414103488999,0.008618864909878,0,0
566,0,3,0,0.2,0.8,0,3,0,0,0.016593703985582,0.173969427091125,0.825949508864931,0,0,0,0,-0.016593703985582,0.026030572908875,-0.025949508864931,0,0
567,0,3,0,0.2,0.8,0,3,0,0,0.012110618408317,0.182258516458197,0.844282038346969,0,0,0,0,-0.012110618408317,0.017741483541803,-0.044282038346969,0,0
568,0,3,0,0.2,0.8,0,3,0,0,0.006424024543898,0.198929757545743,0.818329980145828,0,0,0,0,-0.006424024543898,0.001070242454257,-0.018329980145828,0,0
569,0,3,0,0.2,0.8,0,3,0,0,0.024542872206309,0.190353958458155,0.808964960932377,0,0,0,0,-0.024542872206309,0.009646041541845,-0.008964960932377,0,0
570,0,3,0,0.2,0.8,0,3,0,0,0.025047687526086,0.208646377781676,0.803299657575597,0,0,0,0,-0.025047687526086,-0.008646377781676,-0.003299657575597,0,0
571,0,3,0,0.2,0.8,0,3,0,0,0.00305709528371,0.182684468431314,0.800634070910526,0,0,0,0,-0.00305709528371,0.017315531568686,-0.000634070910526,0,0
572,0,3,0,0.2,0.8,0,3,0,0,0.041004178837683,0.209238705118279,0.83207820554724,0,0,0,0,-0.041004178837683,-0.009238705118279,-0.03207820554724,0,0
573,0,3,0,0.2,0.8,0,3,0,0,0.004647797465391,0.172887939546627,0.792609358704425,0,0,0,0,-0.004647797465391,0.027112060453373,0.007390641295575,0,0
574,0,3,0,0.2,0.8,0,3,0,0,-0.027161129939627,0.212771367770863,0.766168643552165,0,0,0,0,0.027161129939627,-0.012771367770863,0.033831356447835,0,0
575,0,3,0,0.2,0.8,0,3,0,0,-0.002348461511254,0.196745893533768,0.815125611494149,0,0,0,0,0.002348461511254,0.003254106466232,-0.015125611494149,0,0
576,0,3,0,0.2,0.8,0,3,0,0,-0.007314436858654,0.176986133887385,0.80542012550282,0,0,0,0,0.007314436858654,0.023013866112615,-0.00542012550282,0,0
577,0,3,0,0.2,0.8,0,3,0,0,-0.015742803018625,0.209587421987673,0.770575304815023,0,0,0,0,0.015742803018625,-0.009587421987673,0.029424695184977,0,0
578,0,3,0,0.2,0.8,0,3,0,0,0.038386895618037,0.194463975779951,0.806573626991474,0,0,0,0,-0.038386895618037,0.005536024220049,-0.006573626991474,0,0
579,0,3,0,0.2,0.8,0,3,0,0,-0.020292253497513,0.208311568779126,0.815174496380125,0,0,0,0,0.020292253497513,-0.008311568779126,-0.015174496380125,0,0
580,0,3,0,0.2,0.8,0,3,0,0,0.011765913330594,0.182010144725507,0.84037878390559,0,0,0,0,-0.011765913330594,0.017989855274493,-0.04037878390559,0,0
581,0,3,0,0.2,0.8,0,3,0,0,0.02275594146599,0.176453916097636,0.837838988661789,0,0,0,0,-0.02275594146599,0.023546083902364,-0.037838988661789,0,0
582,0,3,0,0.2,0.8,0,3,0,0,-0.003577817771698,0.216199430151521,0.795112305067418,0,0,0,0,0.003577817771698,-0.016199430151521,0.004887694932582,0,0
583,0,3,0,0.2,0.8,0,3,0,0,-0.008308214043822,0.194744055353542,0.803777426976242,0,0,0,0,0.008308214043822,0.005255944646458,-0.003777426976242,0,0
584,0,3,0,0.2,0.8,0,3,0,0,-0.01461120260186,0.204502557899879,0.802359626753295,0,0,0,0,0.01461120260186,-0.004502557899879,-0.002359626753295,0,0
585,0,3,0,0.2,0.8,0,3,0,0,0.037128558984856,0.15505027613197,0.825261634141101,0,0,0,0,-0.037128558984856,0.044949723868031,-0.025261634141101,0,0
586,0,3,0,0.2,0.8,0,3,0,0,0.019217972874713,0.189121559099506,0.788927280252996,0,0,0,0,-0.019217972874713,0.010878440900494,0.011072719747004,0,0
587,0,3,0,0.2,0.8,0,3,0,0,0.011761985829646,0.188561045389315,0.789590470629027,0,0,0,0,-0.011761985829646,0.011438954610685,0.010409529370973,0,0
588,0,3,0,0.2,0.8,0,3,0,0,0.007137156656448,0.154972002789834,0.835118048926836,0,0,0,0,-0.007137156656448,0.045027997210167,-0.035118048926836,0,0
589,0,3,0,0.2,0.8,0,3,0,0,0.009742251142274,0.194947102863278,0.814615361917076,0,0,0,0,-0.009742251142274,0.005052897136722,-0.014615361917076,0,0
590,0,3,0,0.2,0.8,0,3,0,0,0.000610835567074,0.166631127330597,0.80725381252545,0,0,0,0,-0.000610835567074,0.033368872669403,-0.00725381252545,0,0
591,0,3,0,0.2,0.8,0,3,0,0,-0.006874674875218,0.20822181484953,0.788809663737623,0,0,0,0,0.006874674875218,-0.00822181484953,0.011190336262377,0,0
592,0,3,0,0.2,0.8,0,3,0,0,-0.026215547930053,0.200282508487501,0.801578781708109,0,0,0,0,0.026215547930053,-0.000282508487501,-0.001578781708109,0,0
593,0,3,0,0.2,0.8,0,3,0,0,0.017876373006837,0.221392057299627,0.802193323236026,0,0,0,0,-0.017876373006837,-0.021392057299627,-0.002193323236026,0,0
594,0,3,0,0.2,0.8,0,3,0,0,0.014633092323508,0.211192899116346,0.811668186957846,0,0,0,0,-0.014633092323508,-0.011192899116346,-0.011668186957846,0,0
595,0,3,0,0.2,0.8,0,3,0,0,-0.060072935474593,0.192492037290511,0.793659252793596,0,0,0,0,0.060072935474593,0.007507962709489,0.006340747206404,0,0
596,0,3,0,0.2,0.8,0,3,0,0,-0.036942309856063,0.187104410846063,0.82124844395534,0,0,0,0,0.036942309856063,0.012895589153937,-0.021248443955341,0,0
597,0,3,0,0.2,0.8,0,3,0,0,0.015681849203806,0.163964143113049,0.824686003508601,0,0,0,0,-0.015681849203806,0.036035856886951,-0.024686003508601,0,0
598,0,3,0,0.2,0.8,0,3,0,0,-0.011514153954089,0.191191509183838,0.807990270569748,0,0,0,0,0.011514153954089,0.008808490816162,-0.007990270569748,0,0
599,0,3,0,0.2,0.8,0,3,0,0,0.003722661726505,0.227093547302854,0.797360736770462,0,0,0,0,-0.003722661726505,-0.027093547302854,0.002639263229538,0,0
600,0,3,0,0.2,0.8,0,3,0,0,0.02938592650238,0.165961845097967,0.811925319805505,0,0,0,0,-0.02938592650238,0.034038154902033,-0.011925319805505,0,0
601,0,3,0,0.2,0.8,0,3,0,0,-0.040257046270957,0.241943995689119,0.741682848867597,0,0,0,0,0.040257046270957,-0.041943995689119,0.058317151132403,0,0
602,0,3,0,0.2,0.8,0,3,0,0,0.003166291303022,0.206724691922503,0.802451026289948,0,0,0,0,-0.003166291303022,-0.006724691922503,-0.002451026289948,0,0
603,0,3,0,0.2,0.8,0,3,0,0,-0.000932363441043,0.200537709114672,0.784039429538493,0,0,0,0,0.000932363441043,-0.000537709114672,0.015960570461507,0,0
604,0,3,0,0.2,0.8,0,3,0,0,0.027421958062369,0.180251401816847,0.767288758205531,0,0,0,0,-0.027421958062369,0.019748598183153,0.032711241794469,0,0
605,0,3,0,0.2,0.8,0,3,0,0,-0.001393767477687,0.188805391671345,0.813519937136658,0,0,0,0,0.001393767477687,0.011194608328655,-0.013519937136658,0,0
606,0,3,0,0.2,0.8,0,3,0,0,0.018122595036286,0.179760878913569,0.798834772422265,0,0,0,0,-0.018122595036286,0.020239121086431,0.001165227577735,0,0
607,0,3,0,0.2,0.8,0,3,0,0,-0.006938000326727,0.168968468347306,0.81790410056806,0,0,0,0,0.006938000326727,0.031031531652694,-0.017904100568061,0,0
608,0,3,0,0.2,0.8,0,3,0,0,-0.039216904507904,0.225044113620396,0.76955026012726,0,0,0,0,0.039216904507904,-0.025044113620396,0.03044973987274,0,0
609,0,3,0,0.2,0.8,0,3,0,0,-0.017967868174483,0.188591411055153,0.792074397139754,0,0,0,0,0.017967868174483,0.011408588944847,0.007925602860246,0,0
610,0,3,0,0.2,0.8,0,3,0,0,0.024012137264839,0.188204215673481,0.829538048966842,0,0,0,0,-0.024012137264839,0.011795784326519,-0.029538048966842,0,0
611,0,3,0,0.2,0.8,0,3,0,0,-0.006071327428999,0.182537118844029,0.797213156815111,0,0,0,0,0.006071327428999,0.017462881155971,0.002786843184889,0,0
612,0,3,0,0.2,0.8,1,3,0.107799041817542,0,-0.026234510337202,0.198222745902675,0.802948010665403,0,0,0.107799041817542,0,0.026234510337202,0.001777254097325,-0.002948010665404,0,0
613,0,3,0,0.2,0.8,0,3,0,0,-0.02075213792913,0.164573296252007,0.785879019777964,0,0,0,0,0.02075213792913,0.035426703747994,0.014120980222036,0,0
614,0,3,0,0.2,0.8,0,3,0,0,-0.002089895538072,0.207835707698059,0.828893398098198,0,0,0,0,0.002089895538072,-0.007835707698059,-0.028893398098198,0,0
615,0,3,0,0.2,0.8,0,3,0,0,-0.03280038907908,0.192085236291101,0.797019725499533,0,0,0,0,0.03280038907908,0.007914763708899,0.002980274500467,0,0
616,0,3,0,0.2,0.8,0,3,0,0,0.029756313427922,0.170962830149683,0.828529365418765,0,0,0,0,-0.029756313427922,0.029037169850317,-0.028529365418765,0,0
617,0,3,0,0.2,0.8,0,3,0,0,-0.031326938194704,0.219324930032132,0.809504206364474,0,0,0,0,0.031326938194704,-0.019324930032132,-0.009504206364474,0,0
618,0,3,0,0.2,0.8,0,3,0,0,-0.00411787432281,0.198591669886572,0.805954898654042,0,0,0,0,0.00411787432281,0.001408330113428,-0.005954898654042,0,0
619,0,3,0,0.2,0.8,0,3,0,0,-0.007990331293338,0.187244012964649,0.796507198643489,0,0,0,0,0.007990331293338,0.012755987035351,0.003492801356511,0,0
620,0,3,0,0.2,0.8,0,3,0,0,-0.005597011600805,0.203302957892176,0.80135065426995,0,0,0,0,0.005597011600805,-0.003302957892176,-0.00135065426995,0,0
621,0,3,0,0.2,0.8,0,3,0,0,-0.008695318379116,0.202326063149324,0.804894361255516,0,0,0,0,0.008695318379116,-0.002326063149324,-0.004894361255516,0,0
622,0,3,0,0.2,0.8,0,3,0,0,0.016391613007391,0.181660759079948,0.81163630766673,0,0,0,0,-0.016391613007391,0.018339240920052,-0.01163630766673,0,0
623,0,3,0,0.2,0.8,0,3,0,0,-0.02895419101469,0.192141498382163,0.809688911637956,0,0,0,0,0.02895419101469,0.007858501617837,-0.009688911637956,0,0
624,0,3,0,0.2,0.8,0,3,0,0,-0.018333260273961,0.231126161614058,0.77344144138285,0,0,0,0,0.018333260273961,-0.031126161614058,0.02655855861715,0,0
625,0,3,0,0.2,0.8,0,3,0,0,0.001843482813452,0.183178775602058,0.820026478397836,0,0,0,0,-0.001843482813452,0.016821224397942,-0.020026478397836,0,0
626,0,3,0,0.2,0.8,0,3,0,0,-0.015958003942538,0.184724465831642,0.812870950585083,0,0,0,0,0.015958003942538,0.015275534168358,-0.012870950585083,0,0
627,0,3,0,0.2,0.8,0,3,0,0,-0.022838017728851,0.23408801684937,0.786900842286256,0,0,0,0,0.022838017728851,-0.03408801684937,0.013099157713744,0,0
628,0,3,0,0.2,0.8,0,3,0,0,-0.006349647224712,0.168604975349604,0.811934761884054,0,0,0,0,0.006349647224712,0.031395024650396,-0.011934761884054,0,0
629,0,3,0,0.2,0.8,0,3,0,0,0.031351879070799,0.175680001901013,0.799300876074804,0,0,0,0,-0.031351879070799,0.024319998098987,0.000699123925196,0,0
630,0,3,0,0.2,0.8,0,3,0,0,-0.000879362757286,0.207074444204247,0.802468493639484,0,0,0,0,0.000879362757286,-0.007074444204247,-0.002468493639484,0,0
631,0,3,0,0.2,0.8,0,3,0,0,-0.00581348299624,0.212678860307004,0.792231720521294,0,0,0,0,0.00581348299624,-0.012678860307004,0.007768279478706,0,0
632,0,3,0,0.2,0.8,0,3,0,0,0.000603098198842,0.204360520433107,0.786262510662263,0,0,0,0,-0.000603098198842,-0.004360520433107,0.013737489337737,0,0
633,0,3,0,0.2,0.8,0,3,0,0,0.004332209509154,0.173691761771658,0.81262062115579,0,0,0,0,-0.004332209509154,0.026308238228342,-0.012620621155791,0,0
634,0,3,0,0.2,0.8,0,3,0,0,-0.016812524207141,0.21274449061196,0.808623817993691,0,0,0,0,0.016812524207141,-0.01274449061196,-0.008623817993691,0,0
635,0,3,0,0.2,0.8,0,3,0,0,0.007571502640644,0.19669128268113,0.803439126062976,0,0,0,0,-0.007571502640644,0.00330871731887,-0.003439126062976,0,0
636,0,3,0,0.2,0.8,0,3,0,0,0.028670956288865,0.190933076037754,0.820871720772103,0,0,0,0,-0.028670956288865,0.009066923962246,-0.020871720772103,0,0
637,0,3,0,0.2,0.8,0,3,0,0,0.001158930469035,0.228433442714602,0.765622536024203,0,0,0,0,-0.001158930469035,-0.028433442714602,0.034377463975797,0,0
638,0,3,0,0.2,0.8,0,3,0,0,-0.008299567783192,0.19666048081082,0.784043601012507,0,0,0,0,0.008299567783192,0.00333951918918,0.015956398987493,0,0
639,0,3,0,0.2,0.8,0,3,0,0,-0.016432982996439,0.224307124785441,0.795059645605295,0,0,0,0,0.016432982996439,-0.024307124785441,0.004940354394705,0,0
640,0,3,0,0.2,0.8,0,3,0,0,0.013025413394498,0.191165562129107,0.833737811475907,0,0,0,0,-0.013025413394498,0.008834437870893,-0.033737811475907,0,0
641,0,3,0,0.2,0.8,0,3,0,0,-0.001805867553575,0.224618315505275,0.801271742223516,0,0,0,0,0.001805867553575,-0.024618315505275,-0.001271742223516,0,0
642,0,3,0,0.2,0.8,0,3,0,0,-0.005751002843652,0.167942295997651,0.823058194449856,0,0,0,0,0.005751002843652,0.032057704002349,-0.023058194449856,0,0
643,0,3,0,0.2,0.8,0,3,0,0,0.010853681790608,0.204684129984083,0.8032229529366,0,0,0,0,-0.010853681790608,-0.004684129984083,-0.0032229529366,0,0
644,0,3,0,0.2,0.8,0,3,0,0,-0.007382185532335,0.196558441257646,0.79879979834688,0,0,0,0,0.007382185532335,0.003441558742354,0.001200201653121,0,0
645,0,3,0,0.2,0.8,0,3,0,0,-0.009276022134913,0.190549446372557,0.822107817855155,0,0,0,0,0.009276022134913,0.009450553627443,-0.022107817855155,0,0
646,0,3,0,0.2,0.8,0,3,0,0,-0.02260466124227,0.212000463434072,0.783247158352491,0,0,0,0,0.02260466124227,-0.012000463434072,0.01675284164751,0,0
647,0,3,0,0.2,0.8,0,3,0,0,0.022695013461543,0.161370100103527,0.83156320169884,0,0,0,0,-0.022695013461543,0.038629899896473,-0.03156320169884,0,0
648,0,3,0,0.2,0.8,0,3,0,0,-0.014972787975551,0.204713427888331,0.787787222813511,0,0,0,0,0.014972787975551,-0.004713427888332,0.012212777186489,0,0
649,0,3,0,0.2,0.8,0,3,0,0,-0.018474705574913,0.203488990151022,0.766484099251566,0,0,0,0,0.018474705574913,-0.003488990151022,0.033515900748434,0,0
650,0,3,0,0.2,0.8,0,3,0,0,-0.007723466490743,0.190783808435186,0.789957794546867,0,0,0,0,0.007723466490743,0.009216191564814,0.010042205453133,0,0
651,0,3,0,0.2,0.8,0,3,0,0,-0.019351041203669,0.21441632510686,0.822862405369019,0,0,0,0,0.019351041203669,-0.01441632510686,-0.022862405369019,0,0
652,0,3,0,0.2,0.8,0,3,0,0,0.020580232849883,0.185364683669859,0.811679252965025,0,0,0,0,-0.020580232849883,0.014635316330141,-0.011679252965025,0,0
653,0,3,0,0.2,0.8,0,3,0,0,-0.028867744816441,0.207262312524948,0.801663973935694,0,0,0,0,0.028867744816441,-0.007262312524948,-0.001663973935694,0,0
654,0,3,0,0.2,0.8,0,3,0,0,-0.044072281213619,0.217904136781036,0.796037161143549,0,0,0,0,0.044072281213619,-0.017904136781037,0.003962838856451,0,0
655,0,3,0,0.2,0.8,0,3,0,0,-0.029420839086811,0.218279336053687,0.763132605879948,0,0,0,0,0.029420839086811,-0.018279336053687,0.036867394120052,0,0
656,0,3,0,0.2,0.8,0,3,0,0,0.026909685055197,0.187686762364632,0.819777483494652,0,0,0,0,-0.026909685055197,0.012313237635368,-0.019777483494652,0,0
657,0,3,0,0.2,0.8,0,3,0,0,0.004952667236449,0.16503334706239,0.790231370586746,0,0,0,0,-0.004952667236449,0.034966652937611,0.009768629413254,0,0
658,0,3,0,0.2,0.8,0,3,0,0,-0.019062762641244,0.226079728758382,0.781042323427161,0,0,0,0,0.019062762641244,-0.026079728758383,0.018957676572839,0,0
659,0,3,0,0.2,0.8,0,3,0,0,-0.009032923531346,0.218608343046736,0.815382716063726,0,0,0,0,0.009032923531346,-0.018608343046736,-0.015382716063726,0,0
660,0,3,0,0.2,0.8,0,3,0,0,0.021700758647683,0.197123858024587,0.813528899449457,0,0,0,0,-0.021700758647683,0.002876141975413,-0.013528899449457,0,0
661,0,3,0,0.2,0.8,0,3,0,0,-0.024420407351734,0.206063986084267,0.815343287241961,0,0,0,0,0.024420407351734,-0.006063986084267,-0.015343287241962,0,0
662,0,3,0,0.2,0.8,0,3,0,0,0.013759672572299,0.184224658367215,0.804568275649059,0,0,0,0,-0.013759672572299,0.015775341632785,-0.004568275649059,0,0
663,0,3,0,0.2,0.8,0,3,0,0,-0.010808692704367,0.159541766190028,0.836108930066501,0,0,0,0,0.010808692704367,0.040458233809972,-0.036108930066501,0,0
664,0,3,0,0.2,0.8,0,3,0,0,-0.009194067626515,0.187472165739941,0.799183149084263,0,0,0,0,0.009194067626515,0.012527834260059,0.000816850915738,0,0
665,0,3,0,0.2,0.8,0,3,0,0,-0.005157519380266,0.198014296557324,0.801515492432486,0,0,0,0,0.005157519380266,0.001985703442676,-0.001515492432486,0,0
666,0,3,0,0.2,0.8,0,3,0,0,0.041253574434917,0.184225716636057,0.831889722007615,0,0,0,0,-0.041253574434917,0.015774283363943,-0.031889722007615,0,0
667,0,3,0,0.2,0.8,0,3,0,0,-0.027713749216558,0.219480467691949,0.806418895983721,0,0,0,0,0.027713749216558,-0.019480467691949,-0.00641889598372,0,0
668,0,3,0,0.2,0.8,0,3,0,0,0.023802221962352,0.183352257795152,0.828184839454523,0,0,0,0,-0.023802221962352,0.016647742204848,-0.028184839454523,0,0
669,0,3,0,0.2,0.8,0,3,0,0,0.001147935836764,0.177403592307133,0.783266860199609,0,0,0,0,-0.001147935836764,0.022596407692867,0.016733139800391,0,0
670,0,3,0,0.2,0.8,0,3,0,0,-0.017058470354343,0.213210205427162,0.811570825202928,0,0,0,0,0.017058470354343,-0.013210205427162,-0.011570825202928,0,0
671,0,3,0,0.2,0.8,0,3,0,0,0.0063556701072,0.173291141522842,0.807842040723024,0,0,0,0,-0.0063556701072,0.026708858477158,-0.007842040723024,0,0
672,0,3,0,0.2,0.8,0,3,0,0,0.009047131528511,0.196071500606631,0.793879453779905,0,0,0,0,-0.009047131528511,0.003928499393369,0.006120546220095,0,0
673,0,3,0,0.2,0.8,0,3,0,0,-0.022393563363164,0.201543113874496,0.778653881636379,0,0,0,0,0.022393563363164,-0.001543113874496,0.021346118363621,0,0
674,0,3,0,0.2,0.8,0,3,0,0,0.010069941600925,0.202352211233338,0.811011616162642,0,0,0,0,-0.010069941600925,-0.002352211233338,-0.011011616162642,0,0
675,0,3,0,0.2,0.8,0,3,0,0,0.012523227373668,0.211859164946979,0.797483755217857,0,0,0,0,-0.012523227373668,-0.011859164946979,0.002516244782143,0,0
676,0,3,0,0.2,0.8,0,3,0,0,0.017907580516847,0.225446627129298,0.832181303541228,0,0,0,0,-0.017907580516847,-0.025446627129298,-0.032181303541228,0,0
677,0,3,0,0.2,0.8,0,3,0,0,0.005799548193812,0.197497906935944,0.833545390787319,0,0,0,0,-0.005799548193812,0.002502093064056,-0.03354539078732,0,0
678,0,3,0,0.2,0.8,0,3,0,0,0.006913194324036,0.181626003029871,0.831210300038425,0,0,0,0,-0.006913194324036,0.018373996970129,-0.031210300038425,0,0
679,0,3,0,0.2,0.8,0,3,0,0,-0.013818615731221,0.220350659714451,0.811398535355851,0,0,0,0,0.013818615731221,-0.020350659714451,-0.011398535355851,0,0
680,0,3,0,0.2,0.8,0,3,0,0,0.007524481027374,0.181388315240567,0.80800877774529,0,0,0,0,-0.007524481027374,0.018611684759433,-0.008008777745291,0,0
681,0,3,0,0.2,0.8,0,3,0,0,-0.000421040853128,0.207469775016679,0.774703961540689,0,0,0,0,0.000421040853128,-0.007469775016679,0.025296038459311,0,0
682,0,3,0,0.2,0.8,0,3,0,0,-0.043447439451355,0.22691234711665,0.784716390463675,0,0,0,0,0.043447439451355,-0.02691234711665,0.015283609536325,0,0
683,0,3,0,0.2,0.8,0,3,0,0,-0.015509806650228,0.205696926297958,0.796467878452432,0,0,0,0,0.015509806650228,-0.005696926297958,0.003532121547568,0,0
684,0,3,0,0.2,0.8,0,3,0,0,-0.003416143273311,0.184273219485903,0.812107560753307,0,0,0,0,0.003416143273311,0.015726780514097,-0.012107560753307,0,0
685,0,3,0,0.2,0.8,0,3,0,0,-0.005481054546385,0.195271191151322,0.770912675519874,0,0,0,0,0.005481054546385,0.004728808848678,0.029087324480126,0,0
686,0,3,0,0.2,0.8,0,3,0,0,-0.012135350130371,0.183830132870545,0.831722095858363,0,0,0,0,0.012135350130371,0.016169867129455,-0.031722095858363,0,0
687,0,3,0,0.2,0.8,0,3,0,0,-0.004027573102381,0.21934774813042,0.802488111965801,0,0,0,0,0.004027573102381,-0.01934774813042,-0.002488111965801,0,0
688,0,3,0,0.2,0.8,0,3,0,0,0.008751421797601,0.179509746819845,0.806361033749959,0,0,0,0,-0.008751421797601,0.020490253180155,-0.006361033749959,0,0
689,0,3,0,0.2,0.8,0,3,0,0,0.016203425320154,0.172180007632609,0.837410933110356,0,0,0,0,-0.016203425320154,0.027819992367391,-0.037410933110356,0,0
690,0,3,0,0.2,0.8,0,3,0,0,0.032327552558093,0.19328875778733,0.810357932361517,0,0,0,0,-0.032327552558093,0.00671124221267,-0.010357932361517,0,0
691,0,3,0,0.2,0.8,0,3,0,0,-0.030829897924873,0.230659563786579,0.813094857818465,0,0,0,0,0.030829897924873,-0.030659563786579,-0.013094857818465,0,0
692,0,3,0,0.2,0.8,0,3,0,0,-0.014794057503294,0.205681469042662,0.822186585181717,0,0,0,0,0.014794057503294,-0.005681469042662,-0.022186585181717,0,0
693,0,3,0,0.2,0.8,0,3,0,0,0.024747864833075,0.195033914776713,0.791775685559309,0,0,0,0,-0.024747864833075,0.004966085223287,0.008224314440692,0,0
694,0,3,0,0.2,0.8,0,3,0,0,-0.022009746725892,0.248796033642624,0.803630173522934,0,0,0,0,0.022009746725892,-0.048796033642624,-0.003630173522934,0,0
695,0,3,0,0.2,0.8,0,3,0,0,-0.038490879013216,0.187334342954069,0.78649667470693,0,0,0,0,0.038490879013216,0.012665657045932,0.01350332529307,0,0
696,0,3,0,0.2,0.8,0,3,0,0,-0.00058463768296,0.203758673857824,0.758511156536844,0,0,0,0,0.00058463768296,-0.003758673857824,0.041488843463156,0,0
697,0,3,0,0.2,0.8,0,3,0,0,-0.008082691863559,0.206082741904563,0.797555856036664,0,0,0,0,0.008082691863559,-0.006082741904563,0.002444143963336,0,0
698,0,3,0,0.2,0.8,0,3,0,0,-0.013796281922976,0.199333282635766,0.814063642137289,0,0,0,0,0.013796281922976,0.000666717364234,-0.014063642137289,0,0
699,0,3,0,0.2,0.8,0,3,0,0,0.008807514952497,0.219875142921693,0.839035487889866,0,0,0,0,-0.008807514952497,-0.019875142921693,-0.039035487889866,0,0
