Run #,AR Order,MA Order,MA 1-lag Coeff,MA 2-lag Coeff,MA 3-lag Coeff,MA 4-lag Coeff,MA 5-lag Coeff,MA 6-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Fitted MA 3-lag Coeff,Fitted MA 4-lag Coeff,Fitted MA 5-lag Coeff,Fitted MA 6-lag Coeff,Fitted MA 7-lag Coeff,Fitted MA 8-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff,Diff in MA 3-lag Coeff,Diff in MA 4-lag Coeff,Diff in MA 5-lag Coeff,Diff in MA 6-lag Coeff,Diff in MA 7-lag Coeff,Diff in MA 8-lag Coeff
353,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.00401951858415725,-0.07176980865065667,0.3704066258690481,-0.022906514335545518,0.31204927245735137,0.27722502000111815,0,0,0,0,0.00401951858415725,-0.07176980865065667,0.7704066258690481,-0.022906514335545518,0.6120492724573514,0.5772250200011182,0,0
354,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.017838075797999897,-0.001061062583968245,0.4239575851050273,-0.03379648360497477,0.29979829287008863,0.31556451692303894,0,0,0,0,-0.017838075797999897,-0.001061062583968245,0.8239575851050274,-0.03379648360497477,0.5997982928700887,0.6155645169230389,0,0
355,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.013612731548594478,-0.014428867011511094,0.3861061090759653,0.00011823209872998622,0.29168139966688766,0.296306982231361,0,0,0,0,-0.013612731548594478,-0.014428867011511094,0.7861061090759653,0.00011823209872998622,0.5916813996668877,0.5963069822313609,0,0
356,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03727820474326746,-0.009739607676953433,0.3855992249200784,0.008135418191784077,0.3233167247002128,0.3133318019567393,0,0,0,0,0.03727820474326746,-0.009739607676953433,0.7855992249200785,0.008135418191784077,0.6233167247002127,0.6133318019567393,0,0
357,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.01073161449761001,0.04480422886195051,0.43674816742704925,0.037849936613741426,0.3611291816470746,0.2990106505340258,0,0,0,0,0.01073161449761001,0.04480422886195051,0.8367481674270493,0.037849936613741426,0.6611291816470746,0.5990106505340258,0,0
358,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.010321288233197404,-0.053185795118574734,0.3823994914382369,0.027399912589143247,0.3044782611642156,0.27516980826266,0,0,0,0,-0.010321288233197404,-0.053185795118574734,0.782399491438237,0.027399912589143247,0.6044782611642157,0.57516980826266,0,0
359,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.003758915716488148,-0.0360977439641976,0.3918315831682373,0.05512259712021288,0.29301072829696295,0.30357774250055963,0,0,0,0,-0.003758915716488148,-0.0360977439641976,0.7918315831682373,0.05512259712021288,0.593010728296963,0.6035777425005596,0,0
360,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.02282755432438971,0.0016705865459875503,0.4355861206618993,-0.033283792723499024,0.27701307744586134,0.3183765184088906,0,0,0,0,0.02282755432438971,0.0016705865459875503,0.8355861206618993,-0.033283792723499024,0.5770130774458613,0.6183765184088905,0,0
361,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.02310742755211516,0.009589804181491617,0.42711513493136477,0.01903097529032494,0.25969817712779325,0.27224102572113673,0,0,0,0,-0.02310742755211516,0.009589804181491617,0.8271151349313648,0.01903097529032494,0.5596981771277932,0.5722410257211368,0,0
362,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.014055001360241542,0.03547138111722249,0.4213077634908706,-0.05029270645173185,0.30937078884196917,0.3369826343156794,0,0,0,0,-0.014055001360241542,0.03547138111722249,0.8213077634908706,-0.05029270645173185,0.6093707888419692,0.6369826343156794,0,0
363,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0012446300176178204,0.0034460725722460766,0.36438691953201524,0.003324074626996312,0.30455581122891356,0.24331577750697655,0,0,0,0,-0.0012446300176178204,0.0034460725722460766,0.7643869195320152,0.003324074626996312,0.6045558112289136,0.5433157775069766,0,0
364,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.024830977789878764,-0.03298855487964443,0.44695571722117344,-0.017923579027130133,0.32296564244759823,0.2980118624574462,0,0,0,0,-0.024830977789878764,-0.03298855487964443,0.8469557172211735,-0.017923579027130133,0.6229656424475982,0.5980118624574462,0,0
365,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.02206974332592901,0.00995334018118048,0.3904350698146045,0.0167994980829129,0.29859579565163236,0.2880131960430225,0,0,0,0,-0.02206974332592901,0.00995334018118048,0.7904350698146045,0.0167994980829129,0.5985957956516323,0.5880131960430225,0,0
366,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.022058486914756023,0.024427092608762805,0.4105578485255348,0.0032069115965340476,0.29440881280280484,0.33667655638054683,0,0,0,0,0.022058486914756023,0.024427092608762805,0.8105578485255348,0.0032069115965340476,0.5944088128028049,0.6366765563805468,0,0
367,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.031752895029715344,0.022947513603906417,0.4187182311890794,-0.03888700569249941,0.28999261005970967,0.3055869182484994,0,0,0,0,-0.031752895029715344,0.022947513603906417,0.8187182311890795,-0.03888700569249941,0.5899926100597097,0.6055869182484994,0,0
368,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.033912260546766056,-0.039003627530539806,0.40002352466200897,0.0119216892076231,0.28017738411760956,0.31395640721021495,0,0,0,0,0.033912260546766056,-0.039003627530539806,0.800023524662009,0.0119216892076231,0.5801773841176096,0.6139564072102149,0,0
369,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0006010445936416864,0.02893436438553509,0.38574592728229523,-0.0609759075346402,0.2805636970719908,0.28473781967500605,0,0,0,0,-0.0006010445936416864,0.02893436438553509,0.7857459272822953,-0.0609759075346402,0.5805636970719907,0.584737819675006,0,0
370,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.11192775772907525,-0.014274747438303214,0.3727008134326888,-0.0023274336942737273,0.30816998693121966,0.2889633193825342,0,0,0,0,-0.11192775772907525,-0.014274747438303214,0.7727008134326888,-0.0023274336942737273,0.6081699869312196,0.5889633193825342,0,0
371,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.041717129858207996,-0.019527246904891354,0.35951050210242097,-0.03722104242743737,0.29264556565531075,0.30863187533034137,0,0,0,0,-0.041717129858207996,-0.019527246904891354,0.759510502102421,-0.03722104242743737,0.5926455656553107,0.6086318753303414,0,0
372,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.008583176505022855,0.04728429247444432,0.4022754216531537,0.002951555101026019,0.3354632031270621,0.32564294073713573,0,0,0,0,-0.008583176505022855,0.04728429247444432,0.8022754216531538,0.002951555101026019,0.6354632031270622,0.6256429407371358,0,0
373,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.019822473157753873,0.012186670823205927,0.46656851267770016,-0.025545322202900334,0.34881983695617397,0.2858338332914265,0,0,0,0,-0.019822473157753873,0.012186670823205927,0.8665685126777002,-0.025545322202900334,0.648819836956174,0.5858338332914265,0,0
374,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0013829811628524452,0.06804331997132394,0.35926114349299804,-0.020031347850483158,0.3189902092811991,0.2958545281842972,0,0,0,0,0.0013829811628524452,0.06804331997132394,0.7592611434929981,-0.020031347850483158,0.6189902092811991,0.5958545281842972,0,0
375,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.07600164221744866,0.027110807026896812,0.3942755399858271,-0.031105843486343175,0.35497916596286017,0.2975412986550724,0,0,0,0,-0.07600164221744866,0.027110807026896812,0.7942755399858271,-0.031105843486343175,0.6549791659628601,0.5975412986550723,0,0
376,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0058703347527392785,0.013936630202430285,0.4540795330803219,0.02740225085183314,0.2713806740944196,0.33123107618377157,0,0,0,0,-0.0058703347527392785,0.013936630202430285,0.8540795330803219,0.02740225085183314,0.5713806740944196,0.6312310761837716,0,0
377,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.057556693174701606,0.06627500069368808,0.4466030081455144,0.002638546495126022,0.3264087620475172,0.3531884902246504,0,0,0,0,-0.057556693174701606,0.06627500069368808,0.8466030081455145,0.002638546495126022,0.6264087620475172,0.6531884902246503,0,0
378,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0333630213762702,-0.028850599814821767,0.3853559468977707,0.0337742814785757,0.3000881056400597,0.3414156583682235,0,0,0,0,0.0333630213762702,-0.028850599814821767,0.7853559468977707,0.0337742814785757,0.6000881056400598,0.6414156583682236,0,0
379,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.041551937336960124,0.00036692827903803647,0.41799378065700754,0.029449817905462344,0.32685745356781293,0.305316861810129,0,0,0,0,0.041551937336960124,0.00036692827903803647,0.8179937806570076,0.029449817905462344,0.6268574535678129,0.605316861810129,0,0
380,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.024139430044371732,0.07572455357287255,0.3849873542275225,0.007537277287763766,0.28693984240527093,0.2848629009442455,0,0,0,0,-0.024139430044371732,0.07572455357287255,0.7849873542275225,0.007537277287763766,0.586939842405271,0.5848629009442454,0,0
381,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.00572858055677565,0.045446981972955165,0.3836813520317697,-0.02152975008309485,0.3371468356041915,0.313943840690608,0,0,0,0,-0.00572858055677565,0.045446981972955165,0.7836813520317697,-0.02152975008309485,0.6371468356041915,0.6139438406906079,0,0
382,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.05001384365459606,-0.034435523005234406,0.4080592428844459,-0.04153658383069024,0.2831026493927065,0.29609902479669503,0,0,0,0,-0.05001384365459606,-0.034435523005234406,0.808059242884446,-0.04153658383069024,0.5831026493927065,0.5960990247966951,0,0
383,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0005052224575362446,0.029193729251908995,0.35753976308474134,-0.015114109525061804,0.3019559746473132,0.2938411497229399,0,0,0,0,0.0005052224575362446,0.029193729251908995,0.7575397630847414,-0.015114109525061804,0.6019559746473132,0.5938411497229399,0,0
384,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0308847413901798,0.007102958000581989,0.3657236309254275,0.025676822736701015,0.3051013933635268,0.3658438307714513,0,0,0,0,0.0308847413901798,0.007102958000581989,0.7657236309254275,0.025676822736701015,0.6051013933635268,0.6658438307714513,0,0
385,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.004208482620622234,0.010691156839513369,0.40978195322781,-0.03427898581085051,0.3206733395742542,0.351376321732945,0,0,0,0,-0.004208482620622234,0.010691156839513369,0.8097819532278101,-0.03427898581085051,0.6206733395742542,0.6513763217329449,0,0
386,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.05634502535947169,0.010964534526394738,0.4027014827935308,0.015179551677995184,0.26411469143741445,0.28465395447645764,0,0,0,0,0.05634502535947169,0.010964534526394738,0.8027014827935308,0.015179551677995184,0.5641146914374144,0.5846539544764576,0,0
387,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.04106789692907224,0.0008810762492516971,0.42781808408154,0.024542376645297997,0.277924284551927,0.3741167941078633,0,0,0,0,0.04106789692907224,0.0008810762492516971,0.82781808408154,0.024542376645297997,0.577924284551927,0.6741167941078633,0,0
388,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.01800148999903438,0.02665780784394967,0.38660125825837416,0.008961761626882569,0.305405398720783,0.29341269872235654,0,0,0,0,0.01800148999903438,0.02665780784394967,0.7866012582583741,0.008961761626882569,0.605405398720783,0.5934126987223565,0,0
389,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0005825448022460655,-0.01894835397241001,0.40983343031478936,0.05661299673786263,0.27154737325976214,0.32955650006447085,0,0,0,0,-0.0005825448022460655,-0.01894835397241001,0.8098334303147894,0.05661299673786263,0.5715473732597621,0.6295565000644708,0,0
390,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0017211311896385695,0.03109428479868641,0.40846512656183764,-0.030323470179683225,0.25804534864081163,0.29885874558303416,0,0,0,0,-0.0017211311896385695,0.03109428479868641,0.8084651265618377,-0.030323470179683225,0.5580453486408117,0.5988587455830341,0,0
391,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.012178328621822651,-0.004925555567144406,0.3852653086235418,-0.018183297009236793,0.2748650096762869,0.305118605461645,0,0,0,0,-0.012178328621822651,-0.004925555567144406,0.7852653086235418,-0.018183297009236793,0.5748650096762868,0.605118605461645,0,0
392,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.025572384049676697,0.017904165462807365,0.4282391744806314,-0.06393362389143445,0.29411251155547846,0.3100821479156069,0,0,0,0,-0.025572384049676697,0.017904165462807365,0.8282391744806314,-0.06393362389143445,0.5941125115554784,0.6100821479156069,0,0
393,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.00012081955488119078,0.03836026848579682,0.4334159600473154,-0.004516767545837212,0.3501426131348335,0.32084920182668786,0,0,0,0,0.00012081955488119078,0.03836026848579682,0.8334159600473154,-0.004516767545837212,0.6501426131348336,0.6208492018266878,0,0
394,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.036508049734078785,0.009829265554174522,0.4077257397353559,-0.0014005436507408065,0.3174643028940504,0.3389579117905205,0,0,0,0,0.036508049734078785,0.009829265554174522,0.8077257397353559,-0.0014005436507408065,0.6174643028940504,0.6389579117905204,0,0
395,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.011315135861061032,-0.009230467742459253,0.451370497045543,-0.029434096584059377,0.2991144807276812,0.3221364225634742,0,0,0,0,0.011315135861061032,-0.009230467742459253,0.851370497045543,-0.029434096584059377,0.5991144807276811,0.6221364225634742,0,0
396,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03842638763055026,0.05306645320620037,0.42626846719853495,-0.026518521064763854,0.3410564570280032,0.321408285746748,0,0,0,0,-0.03842638763055026,0.05306645320620037,0.826268467198535,-0.026518521064763854,0.6410564570280032,0.621408285746748,0,0
397,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.004923487832313667,0.06021180642954699,0.3850099350600156,-0.048463425836698326,0.36803411877841263,0.28362304922103065,0,0,0,0,0.004923487832313667,0.06021180642954699,0.7850099350600156,-0.048463425836698326,0.6680341187784127,0.5836230492210306,0,0
398,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.022733235413189126,0.009506148421689618,0.41722406648175125,0.009796587538532539,0.36658016609644395,0.3392555424767817,0,0,0,0,0.022733235413189126,0.009506148421689618,0.8172240664817513,0.009796587538532539,0.6665801660964439,0.6392555424767816,0,0
399,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.026511587748591872,-0.0470435504549895,0.3748218251729988,-0.002970802427980302,0.31342211801476433,0.294586051682139,0,0,0,0,0.026511587748591872,-0.0470435504549895,0.7748218251729988,-0.002970802427980302,0.6134221180147643,0.5945860516821391,0,0
400,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.046242629673653377,0.027471824651386034,0.45225279267486873,-0.026836904966592908,0.2850131644983267,0.3525100677064875,0,0,0,0,0.046242629673653377,0.027471824651386034,0.8522527926748688,-0.026836904966592908,0.5850131644983267,0.6525100677064875,0,0
401,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.005754851164910521,0.03935531645011847,0.3946339938517873,-0.02021685213391621,0.30413336763673265,0.2702433062185727,0,0,0,0,0.005754851164910521,0.03935531645011847,0.7946339938517873,-0.02021685213391621,0.6041333676367326,0.5702433062185727,0,0
402,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03357813492352332,0.009855832781376141,0.3526566961651854,0.0396381410736669,0.32291670626704005,0.29366078186312816,0,0,0,0,0.03357813492352332,0.009855832781376141,0.7526566961651855,0.0396381410736669,0.62291670626704,0.5936607818631281,0,0
403,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.006088140452619614,-0.01870308587043632,0.3913716565556646,-0.040689401924205185,0.31155848894037796,0.3096344266409271,0,0,0,0,-0.006088140452619614,-0.01870308587043632,0.7913716565556645,-0.040689401924205185,0.611558488940378,0.609634426640927,0,0
404,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.007364944558828607,0.05646717689339718,0.40277267419417445,-0.03135520608072776,0.3090997816798968,0.3137584932566988,0,0,0,0,0.007364944558828607,0.05646717689339718,0.8027726741941745,-0.03135520608072776,0.6090997816798969,0.6137584932566988,0,0
405,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.05982691989915612,-0.048322859330052634,0.43849624030928425,-0.070052669116597,0.31072685177990694,0.31120600055984354,0,0,0,0,-0.05982691989915612,-0.048322859330052634,0.8384962403092843,-0.070052669116597,0.6107268517799069,0.6112060005598435,0,0
406,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0038627280510746542,0.022385824370061466,0.37396231172791683,-0.008370744574423772,0.33085337337433257,0.24011711814528597,0,0,0,0,-0.0038627280510746542,0.022385824370061466,0.7739623117279169,-0.008370744574423772,0.6308533733743326,0.540117118145286,0,0
407,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.006556899447452275,-0.0030773647772914196,0.3430273494709609,0.022895014575530732,0.3395846970619998,0.27162174535557854,0,0,0,0,-0.006556899447452275,-0.0030773647772914196,0.7430273494709609,0.022895014575530732,0.6395846970619998,0.5716217453555785,0,0
408,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.031820061458490145,-0.01288788726412101,0.41251992959535666,0.015173737888688319,0.33279125287431977,0.22712403792021946,0,0,0,0,-0.031820061458490145,-0.01288788726412101,0.8125199295953567,0.015173737888688319,0.6327912528743198,0.5271240379202194,0,0
409,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.025356978298600674,-0.023789963370332116,0.38614242520866726,-0.004035946436439113,0.2904005750996818,0.2585918174308292,0,0,0,0,-0.025356978298600674,-0.023789963370332116,0.7861424252086673,-0.004035946436439113,0.5904005750996818,0.5585918174308292,0,0
410,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.011209823075524317,-0.01625677514750834,0.3740374806312771,0.014897014362253401,0.28051978084647505,0.2660180279331722,0,0,0,0,0.011209823075524317,-0.01625677514750834,0.7740374806312771,0.014897014362253401,0.580519780846475,0.5660180279331721,0,0
411,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.013441549619496757,0.014450707534447138,0.4398924075795132,-0.03571670423151052,0.29632230811702753,0.30103801330106605,0,0,0,0,-0.013441549619496757,0.014450707534447138,0.8398924075795132,-0.03571670423151052,0.5963223081170275,0.601038013301066,0,0
412,0,6,0,0,0.4,0,0.3,0.3,2,5,0.9330640112208877,-0.512288037459556,-0.9569429586368797,0.518396492920927,0.3767941099025728,-0.3482880456816016,0.40515455763589175,0,0,0,0.9330640112208877,-0.512288037459556,-0.9569429586368797,0.518396492920927,0.7767941099025728,-0.3482880456816016,0.7051545576358917,0.3,0,0
413,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.011879547605615826,0.04914530734243127,0.3694215356806462,0.056013560824947954,0.31942045518644113,0.2929283258183755,0,0,0,0,-0.011879547605615826,0.04914530734243127,0.7694215356806462,0.056013560824947954,0.6194204551864411,0.5929283258183755,0,0
414,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.010852958422010742,0.004287491933697787,0.4369432174051406,-0.0063804543181757885,0.29057771730212434,0.265274621905719,0,0,0,0,-0.010852958422010742,0.004287491933697787,0.8369432174051405,-0.0063804543181757885,0.5905777173021243,0.565274621905719,0,0
415,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.05860959451329599,0.03509594657462727,0.3949518080585581,-0.010786821423719546,0.3097192858094784,0.2896022106051734,0,0,0,0,-0.05860959451329599,0.03509594657462727,0.7949518080585581,-0.010786821423719546,0.6097192858094784,0.5896022106051734,0,0
416,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0031698407717821453,0.045711602388512074,0.38746628475061007,-0.038100641066606086,0.3270614696536101,0.3380388078623066,0,0,0,0,-0.0031698407717821453,0.045711602388512074,0.7874662847506101,-0.038100641066606086,0.6270614696536101,0.6380388078623066,0,0
417,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.05775207580137444,0.026287712942848325,0.40731421201758194,0.022889923267744822,0.33692863783599214,0.3713297657188227,0,0,0,0,0.05775207580137444,0.026287712942848325,0.807314212017582,0.022889923267744822,0.6369286378359922,0.6713297657188226,0,0
418,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.030911784803394432,-0.02235255219013299,0.4216406047277083,0.019562684480637152,0.24080886828314366,0.35601223043245395,0,0,0,0,0.030911784803394432,-0.02235255219013299,0.8216406047277083,0.019562684480637152,0.5408088682831437,0.6560122304324539,0,0
419,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03968002131088799,-0.05978252508940407,0.4261832553144597,-0.02542157763913194,0.2796959918186501,0.3344757304733248,0,0,0,0,-0.03968002131088799,-0.05978252508940407,0.8261832553144597,-0.02542157763913194,0.5796959918186502,0.6344757304733248,0,0
420,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.016558792558251934,-0.013971492506497485,0.3441565504423459,0.05901764716102103,0.2521680548584568,0.29440623118084097,0,0,0,0,0.016558792558251934,-0.013971492506497485,0.744156550442346,0.05901764716102103,0.5521680548584568,0.5944062311808409,0,0
421,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03822001958673861,-0.039076066320836746,0.37711022363396696,0.10233182614338594,0.30927532650401,0.2624925537854231,0,0,0,0,0.03822001958673861,-0.039076066320836746,0.777110223633967,0.10233182614338594,0.6092753265040101,0.5624925537854231,0,0
422,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.004333552153161585,0.0037563913416083965,0.3387626547943136,-0.020198505827732045,0.29871423839706707,0.3096374806112345,0,0,0,0,-0.004333552153161585,0.0037563913416083965,0.7387626547943136,-0.020198505827732045,0.5987142383970671,0.6096374806112345,0,0
423,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.000725234228476479,0.04057998629126937,0.44226977494020075,0.025182712978484414,0.33268166563660057,0.34114484586873745,0,0,0,0,-0.000725234228476479,0.04057998629126937,0.8422697749402008,0.025182712978484414,0.6326816656366006,0.6411448458687374,0,0
